raw_text,citation_type,title,authors,year,journal,volume,issue,pages,doi,isbn,book_title,publisher,url,date_accessed
"[18] L. Fortunato, Solutions of the Bohr Hamiltonian, a compendium, Eur. Phys. J. A 26S1 (2005) 1-30. doi:10.1140/epjad/i2005-07-115-8",working_paper,"Solutions of the Bohr Hamiltonian, a compendium",L. Fortunato,2005,arXiv,,nucl-th/0411087,1-30,10.1140/epjad/i2005-07-115-8,,,,,
"[19] D. Bonatsos, P. E. Georgoudis, D. Lenis, N. Minkov, C. Quesne, Bohr hamiltonian with a deformation-dependent mass term for the davidson potential, Phys. Rev. C 83 (2011). doi:10.1103/physrevc.83.044321",journal_article,Bohr hamiltonian with a deformation-dependent mass term for the davidson potential,D. Bonatsos | P. E. Georgoudis | D. Lenis | N. Minkov | C. Quesne,2011,Phys. Rev. C,83,,,10.1103/physrevc.83.044321,,,,,
"[20] P. Buganu, L. Fortunato, Recent approaches to quadrupole collectivity: models, solutions and applications based on the bohr hamiltonian, Journal of Physics G: Nuclear and Particle Physics 43 (2016) 093003. URL: https://doi.org/10.1088/0954-3899/43/9/093003",journal_article,"Recent approaches to quadrupole collectivity: models, solutions and applications based on the bohr hamiltonian",P. Buganu | L. Fortunato,2016,Journal of Physics G: Nuclear and Particle Physics,43,,093003,10.1088/0954-3899/43/9/093003,,,,,
"[21] J. A. Papadopoulos, T. J. Mertzimekis, P. Koseoglou, D. Bonatsos, P. Vasileiou, M. Efstathiou, Investigation of the Yb and W Isotopic Chains using the Confined β-Soft Rotor Model, HNPS Adv. Nucl. Phys. 32 (2026) 107-112. doi:10.12681/hnpsanp.8764",journal_article,Investigation of the Yb and W Isotopic Chains using the Confined β-Soft Rotor Model,J. A. Papadopoulos | T. J. Mertzimekis | P. Koseoglou | D. Bonatsos | P. Vasileiou | M. Efstathiou,2026,HNPS Adv. Nucl. Phys.,32,,107-112,10.12681/hnpsanp.8764,,,,,
"[22] D. Kocheva, K. A. Gladnishki, A. Blazhev, et al., Lifetimes and electromagnetic transition strengths in Er, Eur. Phys. J. A 62 (2026) 18. doi:10.1140/epja/s10050-025-01778-0",journal_article,Lifetimes and electromagnetic transition strengths in Er,D. Kocheva | K. A. Gladnishki | A. Blazhev | et al.,2026,Eur. Phys. J. A,62,,18,10.1140/epja/s10050-025-01778-0,,,,,
"[23] NUDAT, National Nuclear Data Center, online. https://www.nndc.bnl.gov/nudat3/",web,NUDAT,National Nuclear Data Center,,,,,,,,,,https://www.nndc.bnl.gov/nudat3/,
"[24] S. Basu, A. Sonzogni, Nuclear Data Sheets for A=150, Nucl. Data Sheets 114 (2013) 435-660. doi:10.1016/j.nds.2013.04.001",journal_article,Nuclear Data Sheets for A=150,S. Basu | A. Sonzogni,2013,Nucl. Data Sheets,114,,435-660,10.1016/j.nds.2013.04.001,,,,,
"[25] M. Martin, Nuclear Data Sheets for A=152, Nucl. Data Sheets 114 (2013) p. 1497-1847. doi:10. 1016/j.nds.2013.11.001.",journal_article,Nuclear Data Sheets for A=152,M. Martin,2013,Nucl. Data Sheets,114,,1497-1847,10.1016/j.nds.2013.11.001,,,,,
"[26] N. Nica, Nuclear Data Sheets for A=154, Nuclear Data Sheets 200 (2025) 2-524. URL: https://www.sciencedirect.com/science/article/pii/S0090375225000134. doi:https://doi.org/10.1016/j.nds.2025.02.002",journal_article,Nuclear Data Sheets for A=154,N. Nica,2025,Nuclear Data Sheets,200,,2-524,10.1016/j.nds.2025.02.002,,,,,
"[27] H. Iimura, J. Katakura, S. Ohya, Nuclear data sheets for a=126, Nucl. Data Sheets 180 (2022) 1-413. doi:https://doi.org/10.1016/j.nds.2022.02.001",journal_article,Nuclear data sheets for a=126,H. Iimura | J. Katakura | S. Ohya,2022,Nucl. Data Sheets,180,,1-413,10.1016/j.nds.2022.02.001,,,,,
"[28] Z. Elekes, J. Timar, Nuclear data sheets for a = 128, Nuclear Data Sheets 129 (2015) 191-436. URL: https://www.sciencedirect.com/science/article/pii/S0090375215000472. doi:https://doi.org/10.1016/j.nds.2015.09.002",journal_article,Nuclear data sheets for a = 128,Z. Elekes | J. Timar,2015,Nuclear Data Sheets,129,,191-436,10.1016/j.nds.2015.09.002,,,,,
"[29] C. Reich, Nuclear Data Sheets for A=156, Nucl. Data Sheets 113 (2012) 2537-2840. doi:10.1016/ j.nds.2012.10.003.",journal_article,Nuclear Data Sheets for A=156,C. Reich,2012,Nucl. Data Sheets,113,,2537-2840,10.1016/j.nds.2012.10.003,,,,,
"[30] N. Nica, Nuclear Data Sheets for A=158, Nucl. Data Sheets 141 (2017) 1-326. doi:10.1016/j.",journal_article,Nuclear Data Sheets for A=158,N. Nica,2017,Nucl. Data Sheets,141,,1-326,10.1016/j.nds.2017.03.001,,,,,
"[31] N. Nica, Nuclear Data Sheets for A=160, Nucl. Data Sheets 176 (2021) 1-428. doi:10.1016/j.",journal_article,Nuclear Data Sheets for A=160,N. Nica,2021,Nucl. Data Sheets,176,,1-428,10.1016/j.nds.2021.08.001,,,,,
"[32] N. Nica, Nuclear Data Sheets for A=162, Nucl. Data Sheets 195 (2024) 1-367. doi:10.1016/j.nds.2024.04.001.",journal_article,Nuclear Data Sheets for A=162,N. Nica,2024,Nucl. Data Sheets,195,,1-367,,,,,,
"[33] B. Singh, J. Chen, Nuclear Data Sheets for A=164, Nucl. Data Sheets 147 (2018). doi:10.1016/ j.nds.2018.01.001.",journal_article,Nuclear Data Sheets for A=164,B. Singh | J. Chen,2018,Nucl. Data Sheets,147,,,10.1016/j.nds.2018.01.001,,,,,
"[34] C. M. Baglin, Nuclear Data Sheets for A=166, Nucl. Data Sheets 109 (2008) 1103-1382. doi:10. 1016/j.nds.2008.04.001.",journal_article,Nuclear Data Sheets for A=166,C. M. Baglin,2008,Nucl. Data Sheets,109,,1103-1382,10.1016/j.nds.2008.04.001,,,,,
"[35] C. M. Baglin, Nuclear Data Sheets for A=168, Nucl. Data Sheets 111 (2010) 1807 - 2080. doi:10.1016/j.nds.2010.07.001.",journal_article,Nuclear Data Sheets for A=168,C. M. Baglin,2010,Nucl. Data Sheets,111,,1807-2080,,,,,,
"[36] C. Baglin, E. McCutchan, S. Basunia, E. Browne, Nuclear Data Sheets for A=170, Nucl. Data Sheets 153 (2018) 1-494. doi:10.1016/j.nds.2018.11.001.",journal_article,Nuclear Data Sheets for A=170,C. Baglin | E. McCutchan | S. Basunia | E. Browne,2018,Nucl. Data Sheets,153,,1-494,,,,,,
"[37] B. Singh, Nuclear Data Sheets for A=172, Nucl. Data Sheets 75 (1995) 199 - 376. doi:10.1006/ ndsh.1995.1025.",journal_article,Nuclear Data Sheets for A=172,B. Singh,1995,Nucl. Data Sheets,75,,199-376,10.1006/ndsh.1995.1025,,,,,
"[38] M. Basunia, Nuclear Data Sheets for A=176, Nucl. Data Sheets 107 (2006) p. 791-1026. doi:10. 1016/j.nds.2006.03.001.",journal_article,Nuclear Data Sheets for A=176,M. Basunia,2006,Nucl. Data Sheets,107,,791-1026,10.1016/j.nds.2006.03.001,,,,,
"[39] E. Achterberg, O. A. Capurro, G. V. Marti, Nuclear Data Sheets for A=178, Nucl. Data Sheets 110 (2009) 1473 - 1688. doi:10.1016/j.nds.2009.05.002.",journal_article,Nuclear Data Sheets for A=178,E. Achterberg | O. A. Capurro | G. V. Marti,2009,Nucl. Data Sheets,110,,1473-1688,,,,,,
"[40] E. A. McCutchan, Nuclear Data Sheets for A=180, Nucl. Data Sheets 126 (2015) 151 - 372. doi:10.1016/j.nds.2015.05.002.",journal_article,Nuclear Data Sheets for A=180,E. A. McCutchan,2015,Nucl. Data Sheets,126,,151-372,,,,,,
"[42] B. Singh, Nuclear Data Sheets for A=182, Nucl. Data Sheets 130 (2015) 21-126. doi:10.1016/j.nds.2015.11.002.",journal_article,Nuclear Data Sheets for A=182,B. Singh,2015,Nucl. Data Sheets,130,,21-126,,,,,,
"[43] C. M. Baglin, Nuclear Data Sheets for A=184, Nucl. Data Sheets 111 (2010) 275-523. doi:10.1016/j.nds.2010.01.001.",journal_article,Nuclear Data Sheets for A=184,C. M. Baglin,2010,Nucl. Data Sheets,111,,275-523,,,,,,
"[44] J. Batchelder, A. Hurst, M. Basunia, Nuclear Data Sheets for A=186, Nucl. Data Sheets 183 (2022) 1-346. doi:10.1016/j.nds.2022.06.001.",journal_article,Nuclear Data Sheets for A=186,J. Batchelder | A. Hurst | M. Basunia,2022,Nucl. Data Sheets,183,,1-346,,,,,,
"[45] F. Kondev, S. Juutinen, D. Hartley, Nuclear Data Sheets for A=188, Nucl. Data Sheets 150 (2018) 1-364. doi:10.1016/j.nds.2018.05.001.",journal_article,Nuclear Data Sheets for A=188,F. Kondev | S. Juutinen | D. Hartley,2018,Nucl. Data Sheets,150,,1-364,,,,,,
"[46] B. Singh, J. Chen, Nuclear Data Sheets for A=190, Nucl. Data Sheets 169 (2020) 1-390. doi:10.1016/j.nds.2020.10.001.",journal_article,Nuclear Data Sheets for A=190,B. Singh | J. Chen,2020,Nucl. Data Sheets,169,,1-390,,,,,,
"[47] B. Pritychenko, M. Birch, B. Singh, M. Horoi, Tables of E2 transition probabilities from the first 2+ states in even-even nuclei, At. Data Nucl. Data Tables 107 (2016) 1-139. doi:10.1016/j.adt.2015.10.001.",journal_article,Tables of E2 transition probabilities from the first 2+ states in even-even nuclei,B. Pritychenko | M. Birch | B. Singh | M. Horoi,2016,At. Data Nucl. Data Tables,107,,1-139,,,,,,
"[48] C. W. Reich, Nuclear Data Sheets for A=154, Nucl. Data Sheets 110 (2009) 2257-2532. doi:10.1016/j.nds.2009.09.001.",journal_article,Nuclear Data Sheets for A=154,C. W. Reich,2009,Nucl. Data Sheets,110,,2257-2532,,,,,,
"[49] R. L. Canavan, M. Rudigier, P. H. Regan, M. Lebois, J. N. Wilson, N. Jovancevic, P.-A. Söderström, S. M. Collins, D. Thisse, J. Benito, S. Bottoni, M. Brunet, N. Cieplicka-Oryńczak, S. Courtin, D. T. Doherty, L. M. Fraile, K. Hadyńska-Klęk, G. Häfner, M. Heine, L. W. Iskra, V. Karayonchev, A. Kennington, P. Koseoglou, G. Lotay, G. Lorusso, M. Nakhostin, C. R. Niţă, S. Oberstedt, Z. Podolyák, L. Qi, J.-M. Régis, V. Sánchez-Tembleque, R. Shearman, V. Vedia, W. Witt, Half-life measurements in 164,166Dy using γ-γ fast-timing spectroscopy with the ν-ball spectrometer, Phys. Rev. C 101 (2020) 024313. doi:10.1103/PhysRevC.101.024313.",journal_article,"Half-life measurements in 164,166Dy using γ-γ fast-timing spectroscopy with the ν-ball spectrometer",R. L. Canavan | M. Rudigier | P. H. Regan | M. Lebois | J. N. Wilson | N. Jovancevic | P.-A. Söderström | S. M. Collins | D. Thisse | J. Benito | S. Bottoni | M. Brunet | N. Cieplicka-Oryńczak | S. Courtin | D. T. Doherty | L. M. Fraile | K. Hadyńska-Klęk | G. Häfner | M. Heine | L. W. Iskra | V. Karayonchev | A. Kennington | P. Koseoglou | G. Lotay | G. Lorusso | M. Nakhostin | C. R. Niţă | S. Oberstedt | Z. Podolyák | L. Qi | J.-M. Régis | V. Sánchez-Tembleque | R. Shearman | V. Vedia | W. Witt,2020,Phys. Rev. C,101,,,,,,,,
"[50] P. Petkov, A. Dewald, O. Möller, I. Deloncle, R. Chapman, S. Pascu, D. Bucurescu, D. Tonev, M. Reese, C. Fransen, S. Araddad, G. Asova, J. Copnell, N. Goutev, M. Hackstein, J. Jolie, J. Lisle, J. Mo, T. Pissulla, W. Rother, A. Smith, C. Tenereiro, D. Thompson, K. Zell, On the quadrupole collectivity in the yrast band of 168Yb, Nucl. Phys. A 957 (2017) 240-258. doi:10.1016/j.nuclphysa.2016.09.006.",journal_article,On the quadrupole collectivity in the yrast band of 168Yb,P. Petkov | A. Dewald | O. Möller | I. Deloncle | R. Chapman | S. Pascu | D. Bucurescu | D. Tonev | M. Reese | C. Fransen | S. Araddad | G. Asova | J. Copnell | N. Goutev | M. Hackstein | J. Jolie | J. Lisle | J. Mo | T. Pissulla | W. Rother | A. Smith | C. Tenereiro | D. Thompson | K. Zell,2017,Nucl. Phys. A,957,,240-258,,,,,,
"[51] V. Karayonchev, J.-M. Régis, J. Jolie, A. Blazhev, R. Altenkirch, S. Ansari, M. Dannhoff, F. Diel, A. Esmaylzadeh, C. Fransen, R.-B. Gerst, K. Moschner, C. Müller-Gatermann, N. Saed-Samii, S. Stegemann, N. Warr, K. O. Zell, Evolution of collectivity in the n = 100 isotones near 170Yb, Phys. Rev. C 95 (2017) 034316. doi:10.1103/PhysRevC.95.034316",journal_article,Evolution of collectivity in the n = 100 isotones near 170Yb,V. Karayonchev | J.-M. Régis | J. Jolie | A. Blazhev | R. Altenkirch | S. Ansari | M. Dannhoff | F. Diel | A. Esmaylzadeh | C. Fransen | R.-B. Gerst | K. Moschner | C. Müller-Gatermann | N. Saed-Samii | S. Stegemann | N. Warr | K. O. Zell,2017,Phys. Rev. C,95,034316,,10.1103/PhysRevC.95.034316,,,,,
"[52] M. Rudigier, K. Nomura, M. Dannhoff, R.-B. Gerst, J. Jolie, N. Saed-Samii, S. Stegemann, J.-M. Régis, L. M. Robledo, R. Rodríguez-Guzmán, A. Blazhev, C. Fransen, N. Warr, K. O. Zell, Evolution of E2 transition strength in deformed hafnium isotopes from new measurements on 172Hf, 174Hf, and 176Hf, Phys. Rev. C 91 (2015) 044301. doi:10.1103/PhysRevC.91.044301",journal_article,"Evolution of E2 transition strength in deformed hafnium isotopes from new measurements on 172Hf, 174Hf, and 176Hf",M. Rudigier | K. Nomura | M. Dannhoff | R.-B. Gerst | J. Jolie | N. Saed-Samii | S. Stegemann | J.-M. Régis | L. M. Robledo | R. Rodríguez-Guzmán | A. Blazhev | C. Fransen | N. Warr | K. O. Zell,2015,Phys. Rev. C,91,044301,,10.1103/PhysRevC.91.044301,,,,,
"[53] J. Wiederhold, V. Werner, R. Kern, N. Pietralla, D. Bucurescu, R. Carroll, N. Cooper, T. Daniel, D. Filipescu, N. Florea, R.-B. Gerst, D. Ghita, L. Gurgi, J. Jolie, R. S. Ilieva, R. Lica, N. Marginean, R. Marginean, C. Mihai, I. O. Mitu, F. Naqvi, C. Nita, M. Rudigier, S. Stegemann, S. Pascu, P. H. Regan, Evolution of E2 strength in the rare-earth isotopes 174,176,178,180Hf, Phys. Rev. C 99 (2019) 024316. doi:10.1103/PhysRevC.99.024316",journal_article,"Evolution of E2 strength in the rare-earth isotopes 174,176,178,180Hf",J. Wiederhold | V. Werner | R. Kern | N. Pietralla | D. Bucurescu | R. Carroll | N. Cooper | T. Daniel | D. Filipescu | N. Florea | R.-B. Gerst | D. Ghita | L. Gurgi | J. Jolie | R. S. Ilieva | R. Lica | N. Marginean | R. Marginean | C. Mihai | I. O. Mitu | F. Naqvi | C. Nita | M. Rudigier | S. Stegemann | S. Pascu | P. H. Regan,2019,Phys. Rev. C,99,024316,,10.1103/PhysRevC.99.024316,,,,,
"[54] A. Harter, L. Knafla, G. Frießner, G. Häfner, J. Jolie, A. Blazhev, A. Dewald, F. Dunkel, A. Esmaylzadeh, C. Fransen, V. Karayonchev, K. Lawless, M. Ley, J.-M. Régis, K. O. Zell, Lifetime measurements in the tungsten isotopes 176,178,180W, Phys. Rev. C 106 (2022) 024326. doi:10.1103/PhysRevC.106.024326.",journal_article,"Lifetime measurements in the tungsten isotopes 176,178,180W",A. Harter | L. Knafla | G. Frießner | G. Häfner | J. Jolie | A. Blazhev | A. Dewald | F. Dunkel | A. Esmaylzadeh | C. Fransen | V. Karayonchev | K. Lawless | M. Ley | J.-M. Régis | K. O. Zell,2022,Phys. Rev. C,106,,024326,,,,,,
"[55] A. Harter, A. Esmaylzadeh, L. Knafla, C. Fransen, F. v. Spee, J. Jolie, M. Ley, V. Karayonchev, J. Fischer, A. Pfeil, Lifetime measurements in low yrast states and spectroscopic peculiarities in 182Os, Phys. Rev. C 108 (2023) 024305. doi:10.1103/PhysRevC.108.024305.",journal_article,Lifetime measurements in low yrast states and spectroscopic peculiarities in 182Os,A. Harter | A. Esmaylzadeh | L. Knafla | C. Fransen | F. v. Spee | J. Jolie | M. Ley | V. Karayonchev | J. Fischer | A. Pfeil,2023,Phys. Rev. C,108,,024305,,,,,,
"[56] A. Costin, M. Reese, H. Ai, R. F. Casten, K. Dusling, C. R. Fitzpatrick, G. Gürdal, A. Heinz, E. A. McCutchan, D. A. Meyer, O. Möller, P. Petkov, N. Pietralla, J. Qian, G. Rainovski, V. Werner, Centrifugal stretching along the ground state band of 168Hf, Phys. Rev. C 79 (2009) 024307. doi:10.1103/PhysRevC.79.024307.",journal_article,Centrifugal stretching along the ground state band of 168Hf,A. Costin | M. Reese | H. Ai | R. F. Casten | K. Dusling | C. R. Fitzpatrick | G. Gürdal | A. Heinz | E. A. McCutchan | D. A. Meyer | O. Möller | P. Petkov | N. Pietralla | J. Qian | G. Rainovski | V. Werner,2009,Phys. Rev. C,79,,024307,,,,,,
"[57] F. Stephens, R. Simon, Coriolis effects in the yrast states, Nucl. Phys. A 183 (1972) 257-284. doi:10.1016/0375-9474(72)90658-6.",journal_article,Coriolis effects in the yrast states,F. Stephens | R. Simon,1972,Nucl. Phys. A,183,,257-284,,,,,,
"[58] R. Wyss, M. A. Riley, Fifty years of backbending, Nucl. Phys. News 32 (2022) 16-20. doi:10. 1080/10619127.2022.2063000. arXiv:10.1080/10619127.2022.2063000.",working_paper,Fifty years of backbending,R. Wyss | M. A. Riley,2022,arXiv,,10.1080/10619127.2022.2063000,16-20,,,,,,
"[59] P. Ring, P. Schuck, The Nuclear Many-Body Problems, volume 103, Springer, 1980. doi:10.1063/ 1.2915762.",book,The Nuclear Many-Body Problems,P. Ring | P. Schuck,1980,,103,,,,0387098208,,Springer,,
"[60] F. S. Stephens, R. S. Simon, Properties of rotational bands in heavy nuclei, Nucl. Phys. A 183 (1972) 257-270. doi:10.1016/0375-9474(72)90619-4.",journal_article,Properties of rotational bands in heavy nuclei,F. S. Stephens | R. S. Simon,1972,Nucl. Phys. A,183,,257-270,,,,,,
"[61] F. S. Stephens, Phenomena associated with the rotational alignment of nucleons, Rev. Mod. Phys. 47 (1975) 43-65. doi:10.1103/RevModPhys.47.43.",journal_article,Phenomena associated with the rotational alignment of nucleons,F. S. Stephens,1975,Rev. Mod. Phys.,47,,43-65,,,,,,
"[62] R. Bengtsson, S. Frauendorf, Rotational bands and particle alignment, Nucl. Phys. A 327 (1979) 139-160. doi:10.1016/0375-9474(79)90509-8.",journal_article,Rotational bands and particle alignment,R. Bengtsson | S. Frauendorf,1979,Nucl. Phys. A,327,,139-160,,,,,,
"[63] P. Koseoglou, V. Werner, N. Pietralla, D. Bonatsos, N=90 QSPT: Cerium, neodymium and samarium isotopic chains in the IBM symmetry triangle, HNPS Adv. Nucl. Phys. 26 (2019) 37-43. doi:10.12681/hnps.1793.",journal_article,"N=90 QSPT: Cerium, neodymium and samarium isotopic chains in the IBM symmetry triangle",P. Koseoglou | V. Werner | N. Pietralla | D. Bonatsos,2019,HNPS Adv. Nucl. Phys.,26,,37-43,,,,,,
"[64] P. Koseoglou, V. Werner, N. Pietralla, S. Ilieva, T. Nikšić, D. Vretenar, P. Alexa, M. Thürauf, C. Bernards, A. Blanc, A. M. Bruce, R. B. Cakirli, N. Cooper, L. M. Fraile, G. de France, M. Jentschel, J. Jolie, U. Köster, W. Korten, T. Kröll, S. Lalkovski, H. Mach, N. Mărginean, P. Mutti, Z. Patel, V. Paziy, Z. Podolyák, P. H. Regan, J.-M. Régis, O. J. Roberts, N. Saed-Samii, G. S. Simpson, T. Soldner, C. A. Ur, W. Urban, D. Wilmsen, E. Wilson, Low-Z boundary of the N = 88-90 shape phase transition: 148Ce near the critical point, Phys. Rev. C 101 (2020) 014303. doi:10.1103/PhysRevC.101.014303.",journal_article,Low-Z boundary of the N = 88-90 shape phase transition: 148Ce near the critical point,P. Koseoglou | V. Werner | N. Pietralla | S. Ilieva | T. Nikšić | D. Vretenar | P. Alexa | M. Thürauf | C. Bernards | A. Blanc | A. M. Bruce | R. B. Cakirli | N. Cooper | L. M. Fraile | G. de France | M. Jentschel | J. Jolie | U. Köster | W. Korten | T. Kröll | S. Lalkovski | H. Mach | N. Mărginean | P. Mutti | Z. Patel | V. Paziy | Z. Podolyák | P. H. Regan | J.-M. Régis | O. J. Roberts | N. Saed-Samii | G. S. Simpson | T. Soldner | C. A. Ur | W. Urban | D. Wilmsen | E. Wilson,2020,Phys. Rev. C,101,,014303,,,,,,
"[65] P. Koseoglou, V. Werner, N. Pietralla, N = 90 shape phase transition: increasing axial asymmetry towards 148Ce, Bulg. J. Phys. 49 (2022) p. 89-96.",journal_article,N = 90 shape phase transition: increasing axial asymmetry towards 148Ce,P. Koseoglou | V. Werner | N. Pietralla,2022,Bulg. J. Phys.,49,,89-96,,,,,,
"[66] P. Koseoglou, et al., 2026. (in preparation).",working_paper,,P. Koseoglou,2026,,,,,,,,,,
"[67] R. F. Casten, Empirical proton-neutron interaction and its relation to nuclear collectivity, Phys. Rev. Lett. 54 (1985) 1991-1994.",journal_article,Empirical proton-neutron interaction and its relation to nuclear collectivity,R. F. Casten,1985,Phys. Rev. Lett.,54,,1991-1994,,,,,,
"[68] D. H. Feng, C.-L. Wu, M. W. Guidry, Z.-P. Li, Dynamical Pauli effects and the saturation of nuclear collectivity, Phys. Lett. B 205 (1988) 156-162. doi:10.1016/0370-2693(88)91639-5.",journal_article,Dynamical Pauli effects and the saturation of nuclear collectivity,D. H. Feng | C.-L. Wu | M. W. Guidry | Z.-P. Li,1988,Phys. Lett. B,205,,156-162,,,,,,
