raw_text,citation_type,title,authors,year,journal,volume,issue,pages,doi,isbn,book_title,publisher,url,date_accessed
"Boggs, S. L. (1965). Urban crime patterns. American Sociological Review 30 (6), 899-908.",journal_article,Urban crime patterns,"Boggs, S. L.",1965,American Sociological Review,30,6,899-908,,,,,,
"Boots, B. N. (1986). Voronoi (Thiessen) Polygons. Norwich: Geo Books.",book,Voronoi (Thiessen) Polygons,"Boots, B. N.",1986,,,,,,086094221X,,Geo Books,,
"Bowers, K. (2013). Risky facilities: Crime radiators or crime absorbers? A comparison of internal and external levels of theft. Journal of Quantitative Criminology, Online First.",journal_article,Risky facilities: Crime radiators or crime absorbers? A comparison of internal and external levels of theft,"Bowers, K.",2013,Journal of Quantitative Criminology,,,,,,,,,
"Bowers, K. J., S. D. Johnson, R. T. Guerette, L. Summers, and S. Poynton (2011). Spatial displacement and diffusion of benifits among geographically focused policing intiatives: A meta-analytical review. Journal of Experimental Criminology 7 (4), 347-374.",journal_article,Spatial displacement and diffusion of benifits among geographically focused policing intiatives: A meta-analytical review,"Bowers, K. J. | S. D. Johnson | R. T. Guerette | L. Summers | S. Poynton",2011,Journal of Experimental Criminology,7,4,347-374,,,,,,
"Bowers, K. J., S. D. Johnson, and A. F. G. Hirschfield (2004). Closing off opportunities for crime: An evaluation of alley-gating. European Journal of Criminal Policy and Research 10 (4), 285-308.",journal_article,Closing off opportunities for crime: An evaluation of alley-gating,"Bowers, K. J. | S. D. Johnson | A. F. G. Hirschfield",2004,European Journal of Criminal Policy and Research,10,4,285-308,,,,,,
"Braga, A. A. (2001). The effects of hot spots policing on crime. The Annals of the American Academy of Political and Social Science 578 (1), 104-125.",journal_article,The effects of hot spots policing on crime,"Braga, A. A.",2001,The Annals of the American Academy of Political and Social Science,578,1,104-125,,,,,,
"Braga, A. A., A. V. Papachristos, and D. M. Hureau (2010). The concentration and stability of gun violence at micro places in Boston, 1980-2008. Journal of Quantitative Criminology 26 (1), 33-53.",journal_article,"The concentration and stability of gun violence at micro places in Boston, 1980-2008","Braga, A. A. | A. V. Papachristos | D. M. Hureau",2010,Journal of Quantitative Criminology,26,1,33-53,,,,,,
"Branas, C. C., R. A. Cheney, J. M. MacDonald, V. W. Tam, T. D. Jackson, and T. R. Ten Have (2011). A difference-in-differences analysis of health, safety, and greening vacant urban space. American Journal of Epidemiology 174 (11), 1296-1306.",journal_article,"A difference-in-differences analysis of health, safety, and greening vacant urban space","Branas, C. C. | R. A. Cheney | J. M. MacDonald | V. W. Tam | T. D. Jackson | T. R. Ten Have",2011,American Journal of Epidemiology,174,11,1296-1306,,,,,,
"Brandt, P. T., J. T. Williams, B. O. Fordham, and B. Pollins (2000). Dynamic modeling for persistent event-count time series. American Journal of Political Science 44 (4), 823-843.",journal_article,Dynamic modeling for persistent event-count time series,"Brandt, P. T. | J. T. Williams | B. O. Fordham | B. Pollins",2000,American Journal of Political Science,44,4,823-843,,,,,,
"Brantingham, P. and P. Brantingham (1995). Criminality of place. European Journal of Criminal Policy and Research 3 (3), 5-26.",journal_article,Criminality of place,"Brantingham, P. | P. Brantingham",1995,European Journal of Criminal Policy and Research,3,3,5-26,,,,,,
"Brantingham, P. J., G. E. Tita, M. B. Short, and S. E. Reid (2012). The ecology of gang territorial boundaries. Criminology 50 (3), 851-885.",journal_article,The ecology of gang territorial boundaries,"Brantingham, P. J. | G. E. Tita | M. B. Short | S. E. Reid",2012,Criminology,50,3,851-885,,,,,,
"Brantingham, P. L. and P. J. Brantingham (1993). Nodes, paths and edges: Considerations on the complexity of crime and the physical environment. Journal of Environmental Pyschology 13 (1), 3-28.",journal_article,"Nodes, paths and edges: Considerations on the complexity of crime and the physical environment","Brantingham, P. L. | P. J. Brantingham",1993,Journal of Environmental Pyschology,13,1,3-28,,,,,,
"Brewer, C. A. and L. Pickle (2002). Evaluation of methods for classifying epidemiological data on choropleth maps in series. Annals of the Association of American Geographers 92 (4), 662-681.",journal_article,Evaluation of methods for classifying epidemiological data on choropleth maps in series,"Brewer, C. A. | L. Pickle",2002,Annals of the Association of American Geographers,92,4,662-681,,,,,,
"Briscoe, S. and N. Donnell (2003). Problematic licensed premises for assault in inner Sydney, New Castle, and Wollongong. The Australian and New Zealand Journal of Criminology 36 (1), 18-33.",journal_article,"Problematic licensed premises for assault in inner Sydney, New Castle, and Wollongong","Briscoe, S. | N. Donnell",2003,The Australian and New Zealand Journal of Criminology,36,1,18-33,,,,,,
"Britt, H. R., B. P. Carlin, T. L. Toomey, and A. C. Wagenaar (2005). Neighborhood level spatial analysis of the relationship between alcohol outlet density and criminal violence. Environmental and Ecological Statistics 12 (4), 411-426.",journal_article,Neighborhood level spatial analysis of the relationship between alcohol outlet density and criminal violence,"Britt, H. R. | B. P. Carlin | T. L. Toomey | A. C. Wagenaar",2005,Environmental and Ecological Statistics,12,4,411-426,,,,,,
"Brown, B. B. and I. Altman (1991). Territoriality and Residential Crime: A conceptual framework. In P. J. Brantingham and P. L. Brantingham (Eds.), Environmental Criminology, pp. 55-76. Thousand Oaks, CA: Waveland Press.",book_chapter,Territoriality and Residential Crime: A conceptual framework,"Brown, B. B. | I. Altman",1991,,,,55-76,,,Environmental Criminology,Waveland Press,,
"Browning, C. R., R. A. Byron, C. A. Calder, L. J. Krivo, M. Kwan, J. Lee, and R. D. Peterson (2010). Commercial density, residential concentration, and crime: Land use patterns and violence in neighborhood context. Journal of Research in Crime and Delinquency 47 (3), 329-357.",journal_article,"Commercial density, residential concentration, and crime: Land use patterns and violence in neighborhood context","Browning, C. R. | R. A. Byron | C. A. Calder | L. J. Krivo | M. Kwan | J. Lee | R. D. Peterson",2010,Journal of Research in Crime and Delinquency,47,3,329-357,,,,,,
"Buis, M. L. (2010). Direct and indirect effects in a logit model. The Stata Journal 10 (1), 11-29.",journal_article,Direct and indirect effects in a logit model,"Buis, M. L.",2010,The Stata Journal,10,1,11-29,,,,,,
"Bushway, S. D. and D. McDowall (2006). Here we go again - Can we learn anything from aggregate-level studies of policy interventions. Criminology & Public Policy 5 (3), 461-470.",journal_article,Here we go again - Can we learn anything from aggregate-level studies of policy interventions,"Bushway, S. D. | D. McDowall",2006,Criminology & Public Policy,5,3,461-470,,,,,,
"Bushway, S. D., G. Sweeten, and D. B. Wilson (2006). Size matters: standard errors in the application of null hypothesis significance testing in criminology and criminal justice. Journal of Experimental Criminology 2 (1), 1-22.",journal_article,Size matters: standard errors in the application of null hypothesis significance testing in criminology and criminal justice,"Bushway, S. D. | G. Sweeten | D. B. Wilson",2006,Journal of Experimental Criminology,2,1,1-22,,,,,,
"Cahill, M. and G. Mulligan (2007). Using geographically weighted regression to explore local crime patterns. Social Science Computer Review 25 (2), 174-193.",journal_article,Using geographically weighted regression to explore local crime patterns,"Cahill, M. | G. Mulligan",2007,Social Science Computer Review,25,2,174-193,,,,,,
"Cerd, M., M. Tracy, S. F. Messner, D. Vlahov, K. Tardiff, and S. Galea (2009). Misdemeanor policing, physical disorder, and gun-related homicide. Epidemiology 20 (4), 533-541.",journal_article,"Misdemeanor policing, physical disorder, and gun-related homicide","Cerd, M. | M. Tracy | S. F. Messner | D. Vlahov | K. Tardiff | S. Galea",2009,Epidemiology,20,4,533-541,,,,,,
"Chamlin, M. B. and J. K. Cochran (1995). Assessing Messner and Rosenfeld’s institutional anomie theory: A partial test. Criminology 33 (3), 411-429.",journal_article,Assessing Messner and Rosenfeld’s institutional anomie theory: A partial test,"Chamlin, M. B. | J. K. Cochran",1995,Criminology,33,3,411-429,,,,,,
"Clare, J., J. Fernendez, and F. Morgan (2009). Formal evaluation of the impact of barriers and connectors on residential burglars’ macro-level offending location choices. The Australian and New Zealand Journal of Criminology 42 (2), 139-158.",journal_article,Formal evaluation of the impact of barriers and connectors on residential burglars’ macro-level offending location choices,"Clare, J. | J. Fernendez | F. Morgan",2009,The Australian and New Zealand Journal of Criminology,42,2,139-158,,,,,,
"Clarke, P., J. Ailshire, R. Melendez, M. Bader, and J. Morenoff (2010). Using Google Earth to conduct a neighborhood audit: Reliability of a virtual audit system. Health & Place 16 (6), 1224-1229.",journal_article,Using Google Earth to conduct a neighborhood audit: Reliability of a virtual audit system,"Clarke, P. | J. Ailshire | R. Melendez | M. Bader | J. Morenoff",2010,Health & Place,16,6,1224-1229,,,,,,
"Clarke, R. V. (1992). Introduction. In R. V. Clarke (Ed.), Situational Crime Prevention: Successful Case Studies, pp. 3-36. Albany, NY: Harrow and Heston Publishers.",book_chapter,Introduction,"Clarke, R. V.",1992,,,,3-36,,0408701803,Situational Crime Prevention: Successful Case Studies,Harrow and Heston Publishers,,
"Cohen, D., S. Spear, R. Scribner, P. Kissinger, K. Mason, and J. Wildgen (2000). “Broken windows” and the risk of gonorrhea. American Journal of Public Health 90 (2), 230-236.",journal_article,“Broken windows” and the risk of gonorrhea,"Cohen, D. | S. Spear | R. Scribner | P. Kissinger | K. Mason | J. Wildgen",2000,American Journal of Public Health,90,2,230-236,,,,,,
"Cohen, D. A., S. Inagami, and B. Finch (2008). The built environment and collective efficacy. Health & Place 14 (2), 198-208.",journal_article,The built environment and collective efficacy,"Cohen, D. A. | S. Inagami | B. Finch",2008,Health & Place,14,2,198-208,,,,,,
"Cohen, J., W. L. Gorr, and P. Singh (2003). Estimating intervention effects in varying risk settings: Do police raids reduce illegal drug dealing at nuisance bars? Criminology 41 (2), 257-292.",journal_article,Estimating intervention effects in varying risk settings: Do police raids reduce illegal drug dealing at nuisance bars?,"Cohen, J. | W. L. Gorr | P. Singh",2003,Criminology,41,2,257-292,,,,,,
"Cohen, L. E. and M. Felson (1979). Social change and crime rate trends: A routine activity approach. American Sociological Review 44 (4), 588-608.",journal_article,Social change and crime rate trends: A routine activity approach,"Cohen, L. E. | M. Felson",1979,American Sociological Review,44,4,588-608,,,,,,
"Cressie, N. (1996). Change of support and the modifiable areal unit problem. Geographical Systems 3, 159-180.",journal_article,Change of support and the modifiable areal unit problem,"Cressie, N.",1996,Geographical Systems,3,,159-180,,,,,,
"Cressie, N. A. (1993). Statistics for Spatial Data. New York, NY: J. Wiley.",book,Statistics for Spatial Data,"Cressie, N. A.",1993,,,,,,0471002550,,J. Wiley,,
"Davies, G. (2006). Crime, neighborhood, and public housing. New York: LFB Scholarly Publishing.",book,"Crime, neighborhood, and public housing","Davies, G.",2006,,,,,,9781593321444,,LFB Scholarly Publishing,,
"Deane, G., S. F. Messner, T. D. Stucky, K. McGeever, and C. Kubrin (2008). Not ’Islands, Entire of Themselves’: Exploring the spatial context of city-level robbery rates. Journal of Quantitative Criminology 24 (4), 363-380.",journal_article,"Not ’Islands, Entire of Themselves’: Exploring the spatial context of city-level robbery rates","Deane, G. | S. F. Messner | T. D. Stucky | K. McGeever | C. Kubrin",2008,Journal of Quantitative Criminology,24,4,363-380,,,,,,
"Demotto, N. and C. P. Davies (2006). A GIS analysis of the relationship between criminal offenses and parks in Kansas City, Kansas. Cartography and Geographic Information Science 33 (2), 141-157.",journal_article,"A GIS analysis of the relationship between criminal offenses and parks in Kansas City, Kansas","Demotto, N. | C. P. Davies",2006,Cartography and Geographic Information Science,33,2,141-157,,,,,,
"Desmond, S. A., G. Kikuchi, and K. H. Morgan (2010). Congregations and crime: Is the spatial distribution of congregations associated with neighborhood crime rates? Journal for the Scientific Study of Religion 49 (1), 37-55.",journal_article,Congregations and crime: Is the spatial distribution of congregations associated with neighborhood crime rates?,"Desmond, S. A. | G. Kikuchi | K. H. Morgan",2010,Journal for the Scientific Study of Religion,49,1,37-55,,,,,,
"Diez-Roux, A. V. (1998). Bringing context back into epidemiology: Variables and fallacies in multilevel analysis. American Journal of Public Health 88 (2), 216-222.",journal_article,Bringing context back into epidemiology: Variables and fallacies in multilevel analysis,"Diez-Roux, A. V.",1998,American Journal of Public Health,88,2,216-222,,,,,,
"Dogan, M. and S. Rokkan (1969). Quantitative Ecological Analysis in the Social Sciences. Cambridge, MA: MIT Press.",book,Quantitative Ecological Analysis in the Social Sciences,"Dogan, M. | S. Rokkan",1969,,,,,,0262040220,,MIT Press,,
"Donovan, G. H. and J. P. Prestemon (2012). The effect of trees on crime in Portland, Oregon. Environment and Behavior 44 (1), 3-30.",journal_article,"The effect of trees on crime in Portland, Oregon","Donovan, G. H. | J. P. Prestemon",2012,Environment and Behavior,44,1,3-30,,,,,,
"Dray, S. (2011). A new perspective about Moran’s coefficient: Spatial autocorrelation as a linear regression problem. Geographical Analysis 43 (2), 127-141.",journal_article,A new perspective about Moran’s coefficient: Spatial autocorrelation as a linear regression problem,"Dray, S.",2011,Geographical Analysis,43,2,127-141,,,,,,
"Durrleman, S. and R. Simon (1989). Flexible regression models with cubic splines. Statistics in Medicine 8 (5), 551-561.",journal_article,Flexible regression models with cubic splines,"Durrleman, S. | R. Simon",1989,Statistics in Medicine,8,5,551-561,,,,,,
"Eck, J. and E. Maguire (2000). Have changes in policing reduced violent crime? An assessment of the evidence. In A. Blumstein and J. Wallman (Eds.), The Crime Drop in America, pp. 207-265. New York, NY: Cambridge University Press.",book_chapter,Have changes in policing reduced violent crime? An assessment of the evidence,"Eck, J. | E. Maguire",2000,,,,207-265,,,The Crime Drop in America,Cambridge University Press,,
"Eck, J. E., R. V. Clarke, and R. T. Guerette (2007). Risky facilities: Crime concentration in homogenous sets of establishments and facilities. Crime Prevention Studies 21, 225-264.",journal_article,Risky facilities: Crime concentration in homogenous sets of establishments and facilities,"Eck, J. E. | R. V. Clarke | R. T. Guerette",2007,Crime Prevention Studies,21,,225-264,,,,,,
"Eizenberg, E. (2013). From the ground up: Community gardens in New York City and the Politics of Spatial Transformation. Burlington, VT: Ashgate.",book,From the ground up: Community gardens in New York City and the Politics of Spatial Transformation,"Eizenberg, E.",2013,,,,,,,,Ashgate,,
"Enders, W. (2010). Applied Econometric Time Series. Hoboken, NJ: John Wiley & Sons Inc.",book,Applied Econometric Time Series,"Enders, W.",2010,,,,,,9780470505397,,John Wiley & Sons Inc.,,
"Executive Office of the President (2014). Big data: Seizing opportunities, preserving values. Available at http://www.whitehouse.gov/sites/default/files/docs/big_data_privacy_report_may_1_2014.pdf",web,"Big data: Seizing opportunities, preserving values",Executive Office of the President,2014,,,,,,,,,http://www.whitehouse.gov/sites/default/files/docs/big_data_privacy_report_may_1_2014.pdf,
"Fagan, J. and G. Davies (2000). Street stops and broken windows: Terry, race, and disorder in New York City. Fordham Urban Law Journal 28 (2), 457-504.",law_review,"Street stops and broken windows: Terry, race, and disorder in New York City","Fagan, J. | G. Davies",2000,Fordham Urban Law Journal,28,2,457-504,,,,,,
"Fagan, J., G. Davies, and A. Carlis (2012). Race and selective enforcement in public housing. Journal of Empirical and Legal Studies 9 (4), 697-728.",journal_article,Race and selective enforcement in public housing,"Fagan, J. | G. Davies | A. Carlis",2012,Journal of Empirical and Legal Studies,9,4,697-728,,,,,,
"Farrington, D. P. and B. C. Welsh (2004). Measuring the effects of improved street lighting on crime: A reply to Dr. Marchant. The British Journal of Criminology 44 (3), 448-467.",journal_article,Measuring the effects of improved street lighting on crime: A reply to Dr. Marchant,"Farrington, D. P. | B. C. Welsh",2004,The British Journal of Criminology,44,3,448-467,,,,,,
"Feinberg, R. A. and H. Wainer (2011). Extracting sunbeams from cucumbers. Journal of Computational and Graphical Statistics 20 (4), 793-810.",journal_article,Extracting sunbeams from cucumbers,"Feinberg, R. A. | H. Wainer",2011,Journal of Computational and Graphical Statistics,20,4,793-810,,,,,,
"Felson, M., R. Berends, B. Richardson, and A. Veno (1997). Reducing pub hopping and related crime. Crime Prevention Studies 7, 115-132.",journal_article,Reducing pub hopping and related crime,"Felson, M. | R. Berends | B. Richardson | A. Veno",1997,Crime Prevention Studies,7,,115-132,,,,,,
"Felson, M. and E. Poulsen (2003). Simple indicators of crime by time of day. International Journal of Forecasting 19 (4), 595-601.",journal_article,Simple indicators of crime by time of day,"Felson, M. | E. Poulsen",2003,International Journal of Forecasting,19,4,595-601,,,,,,
"Firebaugh, G. (1978). A rule for inferring individual relationships from aggregate data. American Sociological Review 43 (4), 557-572.",journal_article,A rule for inferring individual relationships from aggregate data,"Firebaugh, G.",1978,American Sociological Review,43,4,557-572,,,,,,
"Forsyth, A. J. and N. Davidson (2010). Community off-sales provision and the presence of alchohol-related detritus in residential neighborhoods. Health & Place 16 (2), 349-358.",journal_article,Community off-sales provision and the presence of alchohol-related detritus in residential neighborhoods,"Forsyth, A. J. | N. Davidson",2010,Health & Place,16,2,349-358,,,,,,
"Foster, S. D., H. Shimadzu, and R. Darnell (2012). Uncertainty in spatially predicted covariates: Is it ignorable? Journal of the Royal Statistical Society: Series C 61 (4), 637-652.",journal_article,Uncertainty in spatially predicted covariates: Is it ignorable?,"Foster, S. D. | H. Shimadzu | R. Darnell",2012,Journal of the Royal Statistical Society: Series C,61,4,637-652,,,,,,
"Franklin, F. A., T. A. Laveist, D. W. Webster, and W. K. Pan (2010). Alcohol outlets and violent crime in Washington D.C. Western Journal of Emergency Medicine 11 (3), 283-290.",journal_article,Alcohol outlets and violent crime in Washington D.C.,"Franklin, F. A. | T. A. Laveist | D. W. Webster | W. K. Pan",2010,Western Journal of Emergency Medicine,11,3,283-290,,,,,,
"Freedman, D. A. (2006). On the so-called “Huber sandwich estimator” and “robust standard errors”. The American Statistician 60 (4).",journal_article,On the so-called “Huber sandwich estimator” and “robust standard errors”,"Freedman, D. A.",2006,The American Statistician,60,4,,,,,,,
"Galbraith, R. F. (1988). A note on graphical presentation of estimated odds ratios from several clinical trials. Statistics in Medicine 7 (8), 889-894.",journal_article,A note on graphical presentation of estimated odds ratios from several clinical trials,"Galbraith, R. F.",1988,Statistics in Medicine,7,8,889-894,,,,,,
"Gau, J. M. and T. C. Pratt (2008). Broken windows or window dressing? Citizens’ (in)ability to tell the difference between disorder and crime. Criminology & Public Policy 7 (2), 163-194.",journal_article,Broken windows or window dressing? Citizens’ (in)ability to tell the difference between disorder and crime,"Gau, J. M. | T. C. Pratt",2008,Criminology & Public Policy,7,2,163-194,,,,,,
"Gault, M. and E. Silver (2008). Spuriousness of mediation? Broken windows according to Sampson and Raudenbush (1999). Journal of Criminal Justice 36 (3), 240-243.",journal_article,Spuriousness of mediation? Broken windows according to Sampson and Raudenbush (1999),"Gault, M. | E. Silver",2008,Journal of Criminal Justice,36,3,240-243,,,,,,
"Gehlke, C. E. and K. Biehl (1934). Certain effects of grouping upon the size of the correlation coefficient in census tract material. Journal of the American Statistical Association 29 (185), 169-170.",journal_article,Certain effects of grouping upon the size of the correlation coefficient in census tract material,"Gehlke, C. E. | K. Biehl",1934,Journal of the American Statistical Association,29,185,169-170,,,,,,
"Gelman, A. and J. Hill (2007). Data analysis using regression and multilevel/hierarchical models. Cambridge, NY: Cambridge University Press.",book,Data analysis using regression and multilevel/hierarchical models,"Gelman, A. | J. Hill",2007,,,,,,,,Cambridge University Press,,
"Gelman, A., D. K. Park, S. Ansolabehere, P. N. Price, and L. C. Minnite (2001). Models, assumptions and model checking in ecological regressions. Journal of the Royal Statistical Society: Series A 164 (1), 101-118.",journal_article,"Models, assumptions and model checking in ecological regressions","Gelman, A. | D. K. Park | S. Ansolabehere | P. N. Price | L. C. Minnite",2001,Journal of the Royal Statistical Society: Series A,164,1,101-118,,,,,,
"Giles, D. (2013). Robust standard errors for nonlinear models. Econometrics Beat: Dave Giles’ Blog. Obtained on 6/12/2014. Available at http://davegiles.blogspot.com/2013/05/robust-standard-errors-for-nonlinear.html",web,Robust standard errors for nonlinear models,"Giles, D.",2013,Econometrics Beat: Dave Giles’ Blog,,,,,,,,http://davegiles.blogspot.com/2013/05/robust-standard-errors-for-nonlinear.html,6/12/2014
"Gotway, C. A. and L. J. Young (2002). Combining incompatible spatial data. Journal of the American Statistical Association 97 (458), 632-648.",journal_article,Combining incompatible spatial data,"Gotway, C. A. | L. J. Young",2002,Journal of the American Statistical Association,97,458,632-648,,,,,,
"Graif, C. and R. J. Sampson (2009). Spatial heterogeity in the effects of immigration and diversity on neighborhood homicide rates. Homicide Studies 13 (3), 242-260.",journal_article,Spatial heterogeity in the effects of immigration and diversity on neighborhood homicide rates,"Graif, C. | R. J. Sampson",2009,Homicide Studies,13,3,242-260,,,,,,
"Griffiths, E. and J. M. Chavez (2004). Communities, street guns and homicide trajectories in Chicago, 1980-1995: Merging methods for examining homicide trends across space and time. Criminology 42 (2), 941-978.",journal_article,"Communities, street guns and homicide trajectories in Chicago, 1980-1995: Merging methods for examining homicide trends across space and time","Griffiths, E. | J. M. Chavez",2004,Criminology,42,2,941-978,,,,,,
"Groff, E. R. (2008). Adding the temporal and spatial aspects of routine activities: A further test of routine activity theory. Security Journal 21 (1-2), 95-116.",journal_article,Adding the temporal and spatial aspects of routine activities: A further test of routine activity theory,"Groff, E. R.",2008,Security Journal,21,1-2,95-116,,,,,,
"Groff, E. R. (2011). Exploring ’near’: Characterizing the spatial extent of drinking place influence on crime. Australian & New Zealand Journal of Criminology 44 (2), 156-179.",journal_article,Exploring ’near’: Characterizing the spatial extent of drinking place influence on crime,"Groff, E. R.",2011,Australian & New Zealand Journal of Criminology,44,2,156-179,,,,,,
"Groff, E. R. (2013). Quantifying the exposure of street segments to drinking places nearby. Journal of Quantitative Criminology, Online First.",journal_article,Quantifying the exposure of street segments to drinking places nearby,"Groff, E. R.",2013,Journal of Quantitative Criminology,,,,,,,,,
"Groff, E. R. and B. Lockwood (2014). Criminogenic facilities and crime across street segments in Philadelphia: Uncovering evidence about the spatial extent of facility influence. Journal of Research in Crime and Delinquency 51 (3), 277-314.",journal_article,Criminogenic facilities and crime across street segments in Philadelphia: Uncovering evidence about the spatial extent of facility influence,"Groff, E. R. | B. Lockwood",2014,Journal of Research in Crime and Delinquency,51,3,277-314,,,,,,
"Groff, E. R. and E. S. McCord (2012). The role of neighborhood parks as crime generators. Security Journal 25 (1), 1-24.",journal_article,The role of neighborhood parks as crime generators,"Groff, E. R. | E. S. McCord",2012,Security Journal,25,1,1-24,,,,,,
"Groff, E. R., D. Weisburd, and S. Yang (2010). Is it important to examine crime trends at a local “Micro” level?: A longitudinal analysis of street to street variability in crime trajectories. Journal of Quantitative Criminology 26 (1), 7-32.",journal_article,Is it important to examine crime trends at a local “Micro” level?: A longitudinal analysis of street to street variability in crime trajectories,"Groff, E. R. | D. Weisburd | S. Yang",2010,Journal of Quantitative Criminology,26,1,7-32,,,,,,
"Gruenewald, P. J. (2007). The spatial ecology of alcohol problems: Niche theory and assortative drinking. Addiction 102 (6), 870-878.",journal_article,The spatial ecology of alcohol problems: Niche theory and assortative drinking,"Gruenewald, P. J.",2007,Addiction,102,6,870-878,,,,,,
"Gruenewald, P. J., B. Freisthler, L. G. Remer, E. A. LaScala, and A. J. Treno (2006). Ecological models of alcohol outlets and violent assaults: Crime potentials and geospatial analysis. Addiction 101 (5), 666-677.",journal_article,Ecological models of alcohol outlets and violent assaults: Crime potentials and geospatial analysis,"Gruenewald, P. J. | B. Freisthler | L. G. Remer | E. A. LaScala | A. J. Treno",2006,Addiction,101,5,666-677,,,,,,
"Grunfeld, Y. and Z. Griliches (1960). Is aggregation necessarily bad? The Review of Economics and Statistics 42 (1), 1-13.",journal_article,Is aggregation necessarily bad?,"Grunfeld, Y. | Z. Griliches",1960,The Review of Economics and Statistics,42,1,1-13,,,,,,
