raw_text,citation_type,title,authors,year,journal,volume,issue,pages,doi,isbn,book_title,publisher,url,date_accessed
"11. Lloyd S, Irani RA, Ahmadi M. Precision robotic deburring with Simultaneous Registration and Machining for improved accuracy, quality, and efficiency. Robot Comput Integr Manuf. 2024;88:102733. https://doi.org/10.1016/j.rcim.2024.102733",journal_article,"Precision robotic deburring with Simultaneous Registration and Machining for improved accuracy, quality, and efficiency",Lloyd S | Irani RA | Ahmadi M,2024,Robot Comput Integr Manuf,88,,102733,10.1016/j.rcim.2024.102733,,,,,
"12. Holthöwer J, van Doorn J. Robots do not judge: service robots can alleviate embarrassment in service encounters. J Acad Mark Sci. 2022;51(4):761-84. https://doi.org/10.1007/s11747-022-00862-x",journal_article,Robots do not judge: service robots can alleviate embarrassment in service encounters,Holthöwer J | van Doorn J,2022,J Acad Mark Sci,51,4,761-84,10.1007/s11747-022-00862-x,,,,,
"13. Munguia-Galeano F, Veeramani S, Hernández JD, Wen Q, Ji Z. Affordance-Based Human-Robot Interaction With Reinforcement Learning. IEEE Access. 2023;11:31282-92. https://doi.org/10.1109/access.2023.3262450",journal_article,Affordance-Based Human-Robot Interaction With Reinforcement Learning,Munguia-Galeano F | Veeramani S | Hernández JD | Wen Q | Ji Z,2023,IEEE Access,11,,31282-92,10.1109/access.2023.3262450,,,,,
"14. Shin J, Hakobyan A, Park M, Kim Y, Kim G, Yang I. Infusing Model Predictive Control Into Meta-Reinforcement Learning for Mobile Robots in Dynamic Environments. IEEE Robot Autom Lett. 2022;7(4):10065-72. https://doi.org/10.1109/lra.2022.3191234",journal_article,Infusing Model Predictive Control Into Meta-Reinforcement Learning for Mobile Robots in Dynamic Environments,Shin J | Hakobyan A | Park M | Kim Y | Kim G | Yang I,2022,IEEE Robot Autom Lett,7,4,10065-72,10.1109/lra.2022.3191234,,,,,
"15. Zhang D, Fan W, Lloyd J, Yang C, Lepora NF. One-shot domain-adaptive imitation learning via progressive learning applied to robotic pouring. IEEE Trans Automat Sci Eng. 2022.",journal_article,One-shot domain-adaptive imitation learning via progressive learning applied to robotic pouring,Zhang D | Fan W | Lloyd J | Yang C | Lepora NF,2022,IEEE Trans Automat Sci Eng,,,,,,,,,
"16. Leocádio D, Guedes L, Oliveira J, Reis J, Melão N. Customer Service with AI-Powered Human-Robot Collaboration (HRC): A Literature Review. Procedia Comput Sci. 2024;232:1222-32. https://doi.org/10.1016/j.procs.2024.01.120",journal_article,Customer Service with AI-Powered Human-Robot Collaboration (HRC): A Literature Review,Leocádio D | Guedes L | Oliveira J | Reis J | Melão N,2024,Procedia Comput Sci,232,,1222-32,10.1016/j.procs.2024.01.120,,,,,
"17. El-Meligy MA, Mahmoud HA, Sarhan N, Awwad EM. A configurable process control method for robotic system-based industrial service improvements. J Eng Res. 2023.",journal_article,A configurable process control method for robotic system-based industrial service improvements,El-Meligy MA | Mahmoud HA | Sarhan N | Awwad EM,2023,J Eng Res,,,,,,,,,
"18. Xi X, Zhu S. A comprehensive review of task understanding of command-triggered execution of tasks for service robots. Artif Intell Rev. 2022;56(7):7137-93. https://doi.org/10.1007/s10462-022-10347-6",journal_article,A comprehensive review of task understanding of command-triggered execution of tasks for service robots,Xi X | Zhu S,2022,Artif Intell Rev,56,7,7137-93,10.1007/s10462-022-10347-6,,,,,
"19. Day A, Karamouzas I. A Study in Zucker: Insights on Interactions Between Humans and Small Service Robots. IEEE Robot Autom Lett. 2024;9(3):2471-8. https://doi.org/10.1109/lra.2024.3355641",journal_article,A Study in Zucker: Insights on Interactions Between Humans and Small Service Robots,Day A | Karamouzas I,2024,IEEE Robot Autom Lett,9,3,2471-8,10.1109/lra.2024.3355641,,,,,
"20. Liu Y, Wang X, Du Y, Wang S. Service robots vs. human staff: The effect of service agents and service exclusion on unethical consumer behavior. J Hospital Tour Manag. 2023;55:401-15. https://doi.org/10.1016/j.jhtm.2023.05.015",journal_article,Service robots vs. human staff: The effect of service agents and service exclusion on unethical consumer behavior,Liu Y | Wang X | Du Y | Wang S,2023,J Hospital Tour Manag,55,,401-15,10.1016/j.jhtm.2023.05.015,,,,,
"21. Moshayedi AJ, Mousavi Nasab ST, Khan ZH, et al. Meta-heuristic Algorithms as an Optimizer: Prospects and Challenges (Part I). In: Engineering Applications of AI and Swarm Intelligence, Springer Tracts in Nature-Inspired Computing, vol. STNIC, ch. 7. 2024. p. 131-54. https://doi.org/10.1007/978-981-97-5979-8_7",book_chapter,Meta-heuristic Algorithms as an Optimizer: Prospects and Challenges (Part I),Moshayedi AJ | Mousavi Nasab ST | Khan ZH | et al.,2024,,,,131-54,10.1007/978-981-97-5979-8_7,9789819759798,Engineering Applications of AI and Swarm Intelligence,Springer Tracts in Nature-Inspired Computing,,
"22. Moshayedi AJ, Mousavi Nasab ST, Khan ZH, et al. Meta-heuristic Algorithms as an Optimizer: Prospects and Challenges (Part II). In: Engineering Applications of AI and Swarm Intelligence, Springer Tracts in Nature-Inspired Computing, vol. STNIC, ch. 8. 2024. p. 155-80. https://doi.org/10.1007/978-981-97-5979-8_8",book_chapter,Meta-heuristic Algorithms as an Optimizer: Prospects and Challenges (Part II),Moshayedi AJ | Mousavi Nasab ST | Khan ZH | et al.,2024,,,,155-80,10.1007/978-981-97-5979-8_8,9789819759798,Engineering Applications of AI and Swarm Intelligence,Springer Tracts in Nature-Inspired Computing,,
"23. Moshayedi AJ, Roy AS, Liao L, Khan AS, Kolahdooz A, Eftekhari A. Design and Development of FOODIEBOT Robot: From Simulation to Design. IEEE Access. 2024;12:36148-72. https://doi.org/10.1109/access.2024.3355278",journal_article,Design and Development of FOODIEBOT Robot: From Simulation to Design,Moshayedi AJ | Roy AS | Liao L | Khan AS | Kolahdooz A | Eftekhari A,2024,IEEE Access,12,,36148-72,,,,,,
"24. Villamar Gómez L, Miura J. Ontology-based knowledge management with verbal interaction for command interpretation and execution by home service robots. Robot Auton Syst. 2021;140:103763. https://doi.org/10.1016/j.robot.2021.103763",journal_article,Ontology-based knowledge management with verbal interaction for command interpretation and execution by home service robots,Villamar Gómez L | Miura J,2021,Robot Auton Syst,140,,103763,,,,,,
"25. Rayyes R, Donat H, Steil J. Efficient Online Interest-Driven Exploration for Developmental Robots. IEEE Trans Cogn Dev Syst. 2022;14(4):1367-77. https://doi.org/10.1109/tcds.2020.3001633",journal_article,Efficient Online Interest-Driven Exploration for Developmental Robots,Rayyes R | Donat H | Steil J,2022,IEEE Trans Cogn Dev Syst,14,4,1367-77,,,,,,
"26. Tolba A, Al-Makhadmeh Z. Modular interactive computation scheme for the internet of things assisted robotic services. Swarm Evolut Comput. 2022;70:101043. https://doi.org/10.1016/j.swevo.2022.101043",journal_article,Modular interactive computation scheme for the internet of things assisted robotic services,Tolba A | Al-Makhadmeh Z,2022,Swarm Evolut Comput,70,,101043,,,,,,
"27. Chen T, Li S, Qiao Y, Luo X. A Robust and Efficient Ensemble of Diversified Evolutionary Computing Algorithms for Accurate Robot Calibration. IEEE Trans Instrum Meas. 2024;73:1-14. https://doi.org/10.1109/tim.2024.3363783",journal_article,A Robust and Efficient Ensemble of Diversified Evolutionary Computing Algorithms for Accurate Robot Calibration,Chen T | Li S | Qiao Y | Luo X,2024,IEEE Trans Instrum Meas,73,,1-14,,,,,,
"28. Selami Y, Tao W, Lv N, Zhao H. Precise Robot Calibration Method-Based 3-D Positioning and Posture Sensor. IEEE Sensors J. 2023;23(7):7741-9. https://doi.org/10.1109/jsen.2022.3218292",journal_article,Precise Robot Calibration Method-Based 3-D Positioning and Posture Sensor,Selami Y | Tao W | Lv N | Zhao H,2023,IEEE Sensors J,23,7,7741-9,,,,,,
"29. Liu S, Tian G, Zhang Y, Zhang M, Liu S. Active Object Detection Based on a Novel Deep Q-Learning Network and Long-Term Learning Strategy for the Service Robot. IEEE Trans Ind Electron. 2022;69(6):5984-93. https://doi.org/10.1109/tie.2021.3090707",journal_article,Active Object Detection Based on a Novel Deep Q-Learning Network and Long-Term Learning Strategy for the Service Robot,Liu S | Tian G | Zhang Y | Zhang M | Liu S,2022,IEEE Trans Ind Electron,69,6,5984-93,,,,,,
"30. Hao P, Lu T, Cui S, Wei J, Cai Y, Wang S. Meta-Residual Policy Learning: Zero-Trial Robot Skill Adaptation via Knowledge Fusion. IEEE Robot Autom Lett. 2022;7(2):3656-63. https://doi.org/10.1109/lra.2022.3146916",journal_article,Meta-Residual Policy Learning: Zero-Trial Robot Skill Adaptation via Knowledge Fusion,Hao P | Lu T | Cui S | Wei J | Cai Y | Wang S,2022,IEEE Robot Autom Lett,7,2,3656-63,,,,,,
"31. Zhao X, Han S, Tao B, Yin Z, Ding H. Model-Based Actor-Critic Learning of Robotic Impedance Control in Complex Interactive Environment. IEEE Trans Ind Electron. 2022;69(12):13225-35. https://doi.org/10.1109/tie.2021.3134082",journal_article,Model-Based Actor-Critic Learning of Robotic Impedance Control in Complex Interactive Environment,Zhao X | Han S | Tao B | Yin Z | Ding H,2022,IEEE Trans Ind Electron,69,12,13225-35,,,,,,
"32. Őrsi B, Kovács J, Csukonyi C. Accepting a robot request contradicting a human instruction in the function of robot attitudes and level of interdependency. Comput Human Behav Rep. 2024;14:100385. https://doi.org/10.1016/j.chbr.2024.100385",journal_article,Accepting a robot request contradicting a human instruction in the function of robot attitudes and level of interdependency,Őrsi B | Kovács J | Csukonyi C,2024,Comput Human Behav Rep,14,,100385,,,,,,
"33. Park J, Han S. Reinforcement learning with multimodal advantage function for accurate advantage estimation in robot learning. Eng Appl Artif Intell. 2023;126:107019. https://doi.org/10.1016/j.engappai.2023.107019",journal_article,Reinforcement learning with multimodal advantage function for accurate advantage estimation in robot learning,Park J | Han S,2023,Eng Appl Artif Intell,126,,107019,,,,,,
"34. Yin L, Liu J, Fang Y, Gao M, Li M, Zhou F. Two-stage hybrid genetic algorithm for robot cloud service selection. J Cloud Comp. 2023;12(1). https://doi.org/10.1186/s13677-023-00458-y",journal_article,Two-stage hybrid genetic algorithm for robot cloud service selection,Yin L | Liu J | Fang Y | Gao M | Li M | Zhou F,2023,J Cloud Comp,12,1,,,,,,,
"35. Chiang A-H, Chou S-Y. Exploring robot service quality priorities for different levels of intimacy with service. Serv Bus. 2023;17(4):913-35. https://doi.org/10.1007/s11628-023-00545-9",journal_article,Exploring robot service quality priorities for different levels of intimacy with service,Chiang A-H | Chou S-Y,2023,Serv Bus,17,4,913-35,,,,,,
"36. Özer İ, Erden Z. A Novel Approach to Systematic Development of Social Robot Product Families. Int J Soc Robotics. 2022;14(7):1711-29. https://doi.org/10.1007/s12369-022-00906-w",journal_article,A Novel Approach to Systematic Development of Social Robot Product Families,Özer İ | Erden Z,2022,Int J Soc Robotics,14,7,1711-29,,,,,,
"37. Wang F, Laili Y, Zhang L. Multi-granularity service composition in industrial cloud robotics. Robot Comput Integr Manuf. 2022;78:102414. https://doi.org/10.1016/j.rcim.2022.102414",journal_article,Multi-granularity service composition in industrial cloud robotics,Wang F | Laili Y | Zhang L,2022,Robot Comput Integr Manuf,78,,102414,,,,,,
"38. Zhou W, Yue Y, Fang M, Mao S, Yang R, Yu L. AMCFNet: Asymmetric multiscale and crossmodal fusion network for RGB-D semantic segmentation in indoor service robots. J Vis Commun Image Repres. 2023;97:103951. https://doi.org/10.1016/j.jvcir.2023.103951",journal_article,AMCFNet: Asymmetric multiscale and crossmodal fusion network for RGB-D semantic segmentation in indoor service robots,Zhou W | Yue Y | Fang M | Mao S | Yang R | Yu L,2023,J Vis Commun Image Repres,97,,103951,,,,,,
"39. Sheron PSF, Sridhar KP, Baskar S, Shakeel PM. Projection-dependent input processing for 3D object recognition in human robot interaction systems. Image Vision Comput. 2021;106:104089. https://doi.org/10.1016/j.imavis.2020.104089",journal_article,Projection-dependent input processing for 3D object recognition in human robot interaction systems,Sheron PSF | Sridhar KP | Baskar S | Shakeel PM,2021,Image Vision Comput,106,,104089,,,,,,
"40. R. SC, Tejani JG, Mohammed MA, Yarlagadda VK. Automated robotics solutions for precision molding in rubber manufacturing. NEXG AI Rev America. 2024;5(1):1-18.",journal_article,Automated robotics solutions for precision molding in rubber manufacturing,R. SC | Tejani JG | Mohammed MA | Yarlagadda VK,2024,NEXG AI Rev America,5,1,1-18,,,,,,
"41. Vecellio Segate R, Daly A. Encoding the Enforcement of Safety Standards into Smart Robots to Harness Their Computing Sophistication and Collaborative Potential: A Legal Risk Assessment for European Union Policymakers. Eur J Risk Regul. 2023;15(3):665-704. https://doi.org/10.1017/err.2023.72",law_review,Encoding the Enforcement of Safety Standards into Smart Robots to Harness Their Computing Sophistication and Collaborative Potential: A Legal Risk Assessment for European Union Policymakers,Vecellio Segate R | Daly A,2023,Eur J Risk Regul,15,3,665-704,,,,,,
"42. Faheem MA, Zafar N, Kumar P, Melon MMH, Prince NU, Mamun MAA. AI and robotics: About the transformation of construction industry automation as well as labor productivity. Remittances Rev. 2024;9(S3):871-88.",journal_article,AI and robotics: About the transformation of construction industry automation as well as labor productivity,Faheem MA | Zafar N | Kumar P | Melon MMH | Prince NU | Mamun MAA,2024,Remittances Rev,9,S3,871-88,,,,,,
43. Daily Interactive Manipulation (DIM) dataset. Available from: https://rpal.cse.usf.edu/datasets_manipulation.html,web,Daily Interactive Manipulation (DIM) dataset,,,,,,,,,,,https://rpal.cse.usf.edu/datasets_manipulation.html,
