raw_text,citation_type,title,authors,year,journal,volume,issue,pages,doi,isbn,book_title,publisher,url,date_accessed
"[13] L. Illing, D.J. Gauthier, R. Roy, Phylosophical Transactions of the Royal Society A, 377, 20180123 (2019).",journal_article,,L. Illing | D.J. Gauthier | R. Roy,2019,Phylosophical Transactions of the Royal Society A,377,,20180123,,,,,,
"[14] F. T. Arecchi, G. Giacomelli, A. Lapucci, R. Meucci, Phys. Rev. A 45, 4225 (1992).",journal_article,,F. T. Arecchi | G. Giacomelli | A. Lapucci | R. Meucci,1992,Phys. Rev. A,45,,4225,,,,,,
"[15] G. Giacomelli and A. Politi, Phys. Rev. Lett. 76, 2686 (1996).",journal_article,,G. Giacomelli | A. Politi,1996,Phys. Rev. Lett.,76,,2686,,,,,,
"[16] A Politi, S Yanchuk, G Giacomelli, Physical Review Research 5, 023059 (2023)",journal_article,,A Politi | S Yanchuk | G Giacomelli,2023,Physical Review Research,5,,023059,,,,,,
"[17] F.M. Atay, A Hutt SIAM Journal of Applied Mathematics, 65, 644 (2004).",journal_article,,F.M. Atay | A Hutt,2004,SIAM Journal of Applied Mathematics,65,,644,,,,,,
"[18] S. Yanchuk and G. Giacomelli, Phys. Rev. Lett. 112, 174103 (2014)",journal_article,,S. Yanchuk | G. Giacomelli,2014,Phys. Rev. Lett.,112,,174103,,,,,,
"[18] ibid. Phys. Rev. E 92, 042 903 (2015).",journal_article,,S. Yanchuk | G. Giacomelli,2015,Phys. Rev. E,92,,042 903,,,,,,
"[19] C. van Vreeswijk, H. Sompolinsky, Science 274, 1724 (1996).",journal_article,,C. van Vreeswijk | H. Sompolinsky,1996,Science,274,,1724,,,,,,
"[20] C. van Vreeswijk, H. Sompolinsky, Neural Comput. 10 1321 (1998).",journal_article,,C. van Vreeswijk | H. Sompolinsky,1998,Neural Comput.,10,,1321,,,,,,
"[21] L. D. Landau, Dokl. Akad. Nauk SSSR 44, 339 (1944).",journal_article,,L. D. Landau,1944,Dokl. Akad. Nauk SSSR,44,,339,,,,,,
"[22] J. T. Stuart, J. Fluid Mech. 9, 353 (1960).",journal_article,,J. T. Stuart,1960,J. Fluid Mech.,9,,353,,,,,,
"[23] S. Yanchuk and M. Wolfrum, in Handbook of Dynamical Systems (Elsevier, 2012), Vol. 3, pp. 1-45.",book_chapter,,S. Yanchuk | M. Wolfrum,2012,,3,,1-45,,,Handbook of Dynamical Systems,Elsevier,,
"[24] L. Larger, M. C. Soriano, D. Brunner, L. Appeltant, C. R. Mirasso, L. Pesquera, and I. Fischer, Opt. Express 20, 3241 (2012).",journal_article,,L. Larger | M. C. Soriano | D. Brunner | L. Appeltant | C. R. Mirasso | L. Pesquera | I. Fischer,2012,Opt. Express,20,,3241,,,,,,
"[25] D. Brunner, M. C. Soriano, C. R. Mirasso, and I. Fischer, Front. Phys. 1, 17 (2013).",journal_article,,D. Brunner | M. C. Soriano | C. R. Mirasso | I. Fischer,2013,Front. Phys.,1,,17,,,,,,
"[26] T. B. Benjamin and J. E. Feir, J. Fluid Mech. 27, 417 (1967).",journal_article,,T. B. Benjamin | J. E. Feir,1967,J. Fluid Mech.,27,,417,,,,,,
"[27] C. G. Lange and A. C. Newell, SIAM J. Appl. Math. 27, 441 (1974).",journal_article,,C. G. Lange | A. C. Newell,1974,SIAM J. Appl. Math.,27,,441,,,,,,
"[28] H. Chat´e, Nonlinearity 7, 185 (1994).",journal_article,,H. Chat´e,1994,Nonlinearity,7,,185,,,,,,
"[29] For a review: I. S. Aranson and L. Kramer, Rev. Mod. Phys. 74, (2002).",journal_article,,I. S. Aranson | L. Kramer,2002,Rev. Mod. Phys.,74,,,,,,,,
"30S.Lepri, C.Trono and G.Giacomelli, Phys. Rev. Lett. 118, 123901 (2017)",journal_article,,S.Lepri | C.Trono | G.Giacomelli,2017,Phys. Rev. Lett.,118,,123901,,,,,,
"G.Giacomelli, S.Lepri, and C.Trono, Phys. Rev. A 99, 023841 (2019).",journal_article,,G.Giacomelli | S.Lepri | C.Trono,2019,Phys. Rev. A,99,,023841,,,,,,
"[31] C. Tassi, R. Mannella, A. Tomadin, A. Camposeo, and D. Pisignano, Opt. Lett. 51, 2632-2635 (2026).",journal_article,,C. Tassi | R. Mannella | A. Tomadin | A. Camposeo | D. Pisignano,2026,Opt. Lett.,51,,2632-2635,,,,,,
