raw_text,citation_type,title,authors,year,journal,volume,issue,pages,doi,isbn,book_title,publisher,url,date_accessed
"Griffiths, G. (2019). Scopus institutional profile wizard (IPW): User guide (version 8). Retrieved August 2025, from https://supportcontent.elsevier.com/RightNow",web,Scopus institutional profile wizard (IPW): User guide (version 8),G. Griffiths,2019,,,,,,,,,https://supportcontent.elsevier.com/RightNow,August 2025
"Huang, Y., Cheng, X., Tian, C., Jiang, X., Ma, L., & Ma, Y. (2024). Talent hat, cross-border mobility, and career development in China. Quantitative Science Studies, 5(3), 516-532. https://doi.org/10.1162/qss_a_00312",journal_article,"Talent hat, cross-border mobility, and career development in China",Y. Huang | X. Cheng | C. Tian | X. Jiang | L. Ma | Y. Ma,2024,Quantitative Science Studies,5,3,516-532,10.1162/qss_a_00312,,,,,
"Jonkers, K., & Tijssen, R. (2008). Chinese researchers returning home: Impacts of international mobility on research collaboration and scientific productivity. Scientometrics, 77(2), 309-333. https://doi.org/10.1007/s11192-007-1971-x",journal_article,Chinese researchers returning home: Impacts of international mobility on research collaboration and scientific productivity,K. Jonkers | R. Tijssen,2008,Scientometrics,77,2,309-333,10.1007/s11192-007-1971-x,,,,,
"Kim, J., & Owen-Smith, J. (2021). ORCID-linked labeled data for evaluating author name disambiguation at scale. Scientometrics, 126(3), 2057-2083. https://doi.org/10.1007/s11192-020-03826-6",journal_article,ORCID-linked labeled data for evaluating author name disambiguation at scale,J. Kim | J. Owen-Smith,2021,Scientometrics,126,3,2057-2083,10.1007/s11192-020-03826-6,,,,,
"Larochelle, H., Ranzato, M., Hadsell, R., Balcan, M.-F., & Lin, H.-T. (Eds.) (2020). Advances in neural information processing systems 33 (NeurIPS 2020). Neural Information Processing Systems Foundation, Inc. (NeurIPS). https://proceedings.neurips.cc/paper/2020",book,Advances in neural information processing systems 33 (NeurIPS 2020),H. Larochelle | M. Ranzato | R. Hadsell | M.-F. Balcan | H.-T. Lin,2020,,,,,,,,"Neural Information Processing Systems Foundation, Inc. (NeurIPS)",https://proceedings.neurips.cc/paper/2020,
"Lin, L., Xie, W., & Chen, Z. (2024). An end-to-end entity recognition and disambiguation framework for identifying Author Affiliation from literature publications. In Proceedings of the fourth workshop on scholarly document processing (SDP 2024), 2024 (pp. 120-129). Association for Computational Linguistics. https://doi.org/10.18653/v1/2024.sdp-1.11",conference_paper,An end-to-end entity recognition and disambiguation framework for identifying Author Affiliation from literature publications,L. Lin | W. Xie | Z. Chen,2024,Proceedings of the fourth workshop on scholarly document processing (SDP 2024),,,120-129,10.18653/v1/2024.sdp-1.11,,,Association for Computational Linguistics,,
"Meyer, J. B. (2001). Network approach versus Brain Drain: Lessons from the Diaspora. International Migration, 39(5), 91-110. https://doi.org/10.1111/1468-2435.00173",journal_article,Network approach versus Brain Drain: Lessons from the Diaspora,J. B.,2001,International Migration,39,5,91-110,10.1111/1468-2435.00173,,,,,
"Moed, H. F., & Halevi, G. (2014). A bibliometric approach to tracking international scientific migration. Scientometrics, 101(3), 1987-2001. https://doi.org/10.1007/s11192-014-1307-6",journal_article,A bibliometric approach to tracking international scientific migration,H. F. | G.,2014,Scientometrics,101,3,1987-2001,10.1007/s11192-014-1307-6,,,,,
"Momeni, F., Karimi, F., Mayr, P., Peters, I., & Dietze, S. (2022). The many facets of academic mobility and its impact on scholars’ career. Journal of Informetrics, 16(2), 101280. https://doi.org/10.1016/j.joi.2022.101280",journal_article,The many facets of academic mobility and its impact on scholars’ career,F. | F. | P. | I. | S.,2022,Journal of Informetrics,16,2,101280,10.1016/j.joi.2022.101280,,,,,
"Mongeon, P., & Paul-Hus, A. (2016). The journal coverage of Web of Science and Scopus: A comparative analysis. Scientometrics, 106(1), 213-228. https://doi.org/10.1007/s11192-015-1765-5",journal_article,The journal coverage of Web of Science and Scopus: A comparative analysis,P. | A.,2016,Scientometrics,106,1,213-228,10.1007/s11192-015-1765-5,,,,,
"Porter, S. R., Umbach, P. D., & Willis, C. (2025). Understanding ORCID adoption among academic researchers. Scientometrics, 130(5), 2783-2797. https://doi.org/10.1007/s11192-025-05300-7",journal_article,Understanding ORCID adoption among academic researchers,S. R. | P. D. | C.,2025,Scientometrics,130,5,2783-2797,10.1007/s11192-025-05300-7,,,,,
"Priem, J., Piwowar, H., & Orr, R. (2022). OpenAlex: A fully-open index of scholarly works, authors, venues, institutions, and concepts. arXiv. https://doi.org/10.48550/arXiv.2205.01833",working_paper,"OpenAlex: A fully-open index of scholarly works, authors, venues, institutions, and concepts",J. | H. | R.,2022,arXiv,,2205.01833,,10.48550/arXiv.2205.01833,,,,,
"Purnell, P. J. (2022). The prevalence and impact of university affiliation discrepancies between four bibliographic databases-Scopus, Web of Science, Dimensions, and Microsoft Academic. Quantitative Science Studies, 3(1), 99-121. https://doi.org/10.1162/qss_a_00175",journal_article,"The prevalence and impact of university affiliation discrepancies between four bibliographic databases-Scopus, Web of Science, Dimensions, and Microsoft Academic",P. J.,2022,Quantitative Science Studies,3,1,99-121,10.1162/qss_a_00175,,,,,
"Robinson-García, N., Sugimoto, C. R., Murray, D., Yegros-Yegros, A., Larivière, V., & Costas, R. (2019). The many faces of mobility: Using bibliometric data to measure the movement of scientists. Journal of Informetrics, 13(1), 50-63. https://doi.org/10.1016/j.joi.2018.11.002",journal_article,The many faces of mobility: Using bibliometric data to measure the movement of scientists,N. | C. R. | D. | A. | V. | R.,2019,Journal of Informetrics,13,1,50-63,10.1016/j.joi.2018.11.002,,,,,
"Singh, V. K., Singh, P., Karmakar, M., Leta, J., & Mayr, P. (2021). The journal coverage of Web of Science, Scopus and Dimensions: A comparative analysis. Scientometrics, 126(6), 5113-5142. https://doi.org/10.1007/s11192-021-03948-5",journal_article,"The journal coverage of Web of Science, Scopus and Dimensions: A comparative analysis",V. K. | P. | M. | J. | P.,2021,Scientometrics,126,6,5113-5142,10.1007/s11192-021-03948-5,,,,,
"Subbotin, A., & Aref, S. (2021). Brain drain and brain gain in Russia: Analyzing international migration of researchers by discipline using Scopus bibliometric data 1996-2020. Scientometrics, 126(9), 7875-7900. https://doi.org/10.1007/s11192-021-04091-x",journal_article,Brain drain and brain gain in Russia: Analyzing international migration of researchers by discipline using Scopus bibliometric data 1996-2020,A. | S.,2021,Scientometrics,126,9,7875-7900,10.1007/s11192-021-04091-x,,,,,
"Torvik, V. I., & Smalheiser, N. R. (2009). Author name disambiguation in MEDLINE. ACM Transactions on Knowledge Discovery from Data, 3(3), 11. https://doi.org/10.1145/1552303.1552304",journal_article,Author name disambiguation in MEDLINE,V. I. | N. R.,2009,ACM Transactions on Knowledge Discovery from Data,3,3,11,10.1145/1552303.1552304,,,,,
"Wagner, C. S., Whetsell, T., Baas, J., & Jonkers, K. (2018). Openness and impact of leading scientific countries. Frontiers in Research Metrics and Analytics, 3, 10. https://doi.org/10.3389/frma.2018.00010",journal_article,Openness and impact of leading scientific countries,C. S. | T. | J. | K.,2018,Frontiers in Research Metrics and Analytics,3,,10,10.3389/frma.2018.00010,,,,,
"Zhang, L. (2014). The impact of data source on the ranking of computer scientists based on citation indicators: A comparison of Web of Science and Scopus. Issues in Science and Technology Librarianship. https://doi.org/10.29173/istl1596",journal_article,The impact of data source on the ranking of computer scientists based on citation indicators: A comparison of Web of Science and Scopus,L.,2014,Issues in Science and Technology Librarianship,,,,10.29173/istl1596,,,,,
"Zhang, L., Cao, Z., Shang, Y., Sivertsen, G., & Huang, Y. (2024). Missing institutions in OpenAlex: Possible reasons, implications, and solutions. Scientometrics, 129(10), 5869-5891. https://doi.org/10.1007/s11192-023-04923-y",journal_article,"Missing institutions in OpenAlex: Possible reasons, implications, and solutions",L. | Z. | Y. | G. | Y.,2024,Scientometrics,129,10,5869-5891,10.1007/s11192-023-04923-y,,,,,
"Zhao, R., & Chen, Y. (2025). Accuracy assessment of OpenAlex and Clarivate Scholar ID with an LLMassisted benchmark. arXiv. https://doi.org/10.48550/arXiv.2502.11610",working_paper,Accuracy assessment of OpenAlex and Clarivate Scholar ID with an LLMassisted benchmark,R. | Y.,2025,arXiv,,2502.11610,,10.48550/arXiv.2502.11610,,,,,
"Zhao, X., Aref, S., Zagheni, E., & Stecklov, G. (2022). Return migration of German-affiliated researchers: Analyzing departure and return by gender, cohort, and discipline using Scopus bibliometric data 1996-2020. Scientometrics, 127, 7707-7729. https://doi.org/10.1007/s11192-022-04351-4",journal_article,"Return migration of German-affiliated researchers: Analyzing departure and return by gender, cohort, and discipline using Scopus bibliometric data 1996-2020",X. | S. | E. | G.,2022,Scientometrics,127,,7707-7729,10.1007/s11192-022-04351-4,,,,,
"Zhou, H., & Sun, M. (2024). Evaluating authorship disambiguation quality through anomaly analysis on researchers’ career transition. arXiv. https://doi.org/10.48550/arXiv.2412.18757",working_paper,Evaluating authorship disambiguation quality through anomaly analysis on researchers’ career transition,H. | M.,2024,arXiv,,2412.18757,,10.48550/arXiv.2412.18757,,,,,
