raw_text,citation_type,title,authors,year,journal,volume,issue,pages,doi,isbn,book_title,publisher,url,date_accessed
"[Bel+25] S. Bell, T. Chu, O. Rodgers, G. Terlov, and A. Tserunyan. Heavy repulsion of clusters in Bernoulli percolation, https://arxiv.org/abs/2509.10631",working_paper,Heavy repulsion of clusters in Bernoulli percolation,S. Bell | T. Chu | O. Rodgers | G. Terlov | A. Tserunyan,2025,arXiv,,2509.10631,,,,,,https://arxiv.org/abs/2509.10631,
"[BHT24a] F. Bencs, A. Hrušková, and L.M. Tóth. Factor-of-iid balanced orientation of nonamenable graphs, Eur. J. Comb., 115 (2024), #103784 (cit. on p. 10)",journal_article,Factor-of-iid balanced orientation of nonamenable graphs,F. Bencs | A. Hrušková | L.M. Tóth,2024,Eur. J. Comb.,115,,#103784,,,,,,
"[BHT24b] F. Bencs, A. Hrušková, and L.M. Tóth. Factor-of-iid Schreier decorations of lattices in Euclidean spaces, Discrete Math., 347 (9) (2024), #114056 (cit. on pp. 3, 10)",journal_article,Factor-of-iid Schreier decorations of lattices in Euclidean spaces,F. Bencs | A. Hrušková | L.M. Tóth,2024,Discrete Math.,347,9,#114056,,,,,,
"[Ber19] A. Bernshteyn. Measurable versions of the Lovász Local Lemma and measurable graph colorings, Adv. Math., 353 (2019) (cit. on pp. 23, 35)",journal_article,Measurable versions of the Lovász Local Lemma and measurable graph colorings,A. Bernshteyn,2019,Adv. Math.,353,,,,,,,,
"[Ber22] A. Bernshteyn. Local coloring problems on smooth graphs, Fund. Math., 256 (2022), 333-339 (cit. on p. 17)",journal_article,Local coloring problems on smooth graphs,A. Bernshteyn,2022,Fund. Math.,256,,333-339,,,,,,
"[Ber23a] A. Bernshteyn. Distributed algorithms, the Lovász Local Lemma, and descriptive combinatorics, Invent. Math., 233 (2023), 495-542 (cit. on pp. 35, 38, 39, 45, 46, 60)",journal_article,"Distributed algorithms, the Lovász Local Lemma, and descriptive combinatorics",A. Bernshteyn,2023,Invent. Math.,233,,495-542,,,,,,
"[Ber23b] A. Bernshteyn. Probabilistic constructions in continuous combinatorics and a bridge to distributed algorithms, Adv. Math., 415 (2023), #108895 (cit. on p. 39)",journal_article,Probabilistic constructions in continuous combinatorics and a bridge to distributed algorithms,A. Bernshteyn,2023,Adv. Math.,415,,#108895,,,,,,
"[BBW] A. Bernshteyn, M. Bowen, and F. Weilacher. Measurable edge-colorings of multigraphs, in preparation (cit. on p. 61)",working_paper,Measurable edge-colorings of multigraphs,A. Bernshteyn | M. Bowen | F. Weilacher,,,,,,,,,,,
"[BD25] A. Bernshteyn and A. Dhawan. Borel Vizing’s theorem for graphs of subexponential growth, Proc. Am. Math. Soc., 153 (2025), 7-14 (cit. on pp. 6, 9, 25)",journal_article,Borel Vizing’s theorem for graphs of subexponential growth,A. Bernshteyn | A. Dhawan,2025,Proc. Am. Math. Soc.,153,,7-14,,,,,,
"[BW25] A. Bernshteyn and F. Weilacher. Borel versions of the Local Lemma and LOCAL algorithms for graphs of finite asymptotic separation index, Trans. Am. Math. Soc., 378 (11) (2025), 8183-8221 (cit. on pp. 6, 8, 33-36, 38, 39, 44-46, 60)",journal_article,Borel versions of the Local Lemma and LOCAL algorithms for graphs of finite asymptotic separation index,A. Bernshteyn | F. Weilacher,2025,Trans. Am. Math. Soc.,378,11,8183-8221,,,,,,
"[BY24] A. Bernshteyn and J. Yu. Borel Local Lemma: arbitrary random variables and limited exponential growth, https://arxiv.org/abs/2412.11571 (preprint), 2024. To appear in J. Lond. Math. Soc. (Cit. on pp. 6, 35)",working_paper,Borel Local Lemma: arbitrary random variables and limited exponential growth,A. Bernshteyn | J. Yu,2024,arXiv,,2412.11571,,,,,,,
"[BY25] A. Bernshteyn and J. Yu. Large-scale geometry of Borel graphs of polynomial growth, Adv. Math., 473 (2025), #110290 (cit. on pp. 15, 29)",journal_article,Large-scale geometry of Borel graphs of polynomial growth,A. Bernshteyn | J. Yu,2025,Adv. Math.,473,,#110290,,,,,,
"[BY26] A. Bernshteyn and J. Yu. Embedding Borel graphs into grids of asymptotically optimal dimension, Proc. Am. Math. Soc., 154 (2026), 2669-2680 (cit. on p. 6)",journal_article,Embedding Borel graphs into grids of asymptotically optimal dimension,A. Bernshteyn | J. Yu,2026,Proc. Am. Math. Soc.,154,,2669-2680,,,,,,
"[BH02] T. Bohman and R. Holzman. On a list coloring conjecture of Reed, J. Graph Theory, 41 (2002), 106-109 (cit. on p. 38)",journal_article,On a list coloring conjecture of Reed,T. Bohman | R. Holzman,2002,J. Graph Theory,41,,106-109,,,,,,
"[BES75] B. Bollobas, P. Erdős, and E. Szemerédi. On complete subgraphs of r-chromatic graphs, Discrete Math., 13 (1975), 97-107 (cit. on p. 33)",journal_article,On complete subgraphs of r-chromatic graphs,B. Bollobas | P. Erdős | E. Szemerédi,1975,Discrete Math.,13,,97-107,,,,,,
"[BCW24] M. Bowen, C.T. Conley, and F. Weilacher. Measurable regular subgraphs, https://www.arxiv.org/abs/2408.09597 (preprint), 2024. To appear in Proc. Am. Math. Soc. (Cit. on pp. 3, 44)",working_paper,Measurable regular subgraphs,M. Bowen | C.T. Conley | F. Weilacher,2024,arXiv,,2408.09597,,,,,,,
"[Bow+25] M. Bowen, A. Girão, H. Jardón-Sánchez, and G. Terlov. Measurable one-ended spanning trees, https://arxiv.org/abs/2509.15000 (preprint), 2025 (cit. on pp. 5, 10)",working_paper,Measurable one-ended spanning trees,M. Bowen | A. Girão | H. Jardón-Sánchez | G. Terlov,2025,arXiv,,2509.15000,,,,,,,
"[BKS22] M. Bowen, G. Kun, and M. Sabok. Perfect matchings in hyperfinite graphings, https://arxiv.org/abs/2106.01988 (preprint), 2022 (cit. on pp. 3, 44)",working_paper,Perfect matchings in hyperfinite graphings,M. Bowen | G. Kun | M. Sabok,2022,arXiv,,2106.01988,,,,,,,
"[BKS25] M. Bowen, G. Kun, and M. Sabok. The uniform Gardner conjecture and rounding Borel flows, Proc. Am. Math. Soc., 153 (8) (2025), 3607-3618 (cit. on pp. 3, 44)",journal_article,The uniform Gardner conjecture and rounding Borel flows,M. Bowen | G. Kun | M. Sabok,2025,Proc. Am. Math. Soc.,153,8,3607-3618,,,,,,
"[BPZ24] M. Bowen, A. Poulin, and J. Zomback. One-ended spanning trees and definable combinatorics, Trans. Am. Math. Soc., 377 (12) (2024), 8411-8431 (cit. on pp. 5, 10)",journal_article,One-ended spanning trees and definable combinatorics,M. Bowen | A. Poulin | J. Zomback,2024,Trans. Am. Math. Soc.,377,12,8411-8431,,,,,,
"[BW23] M. Bowen and F. Weilacher. Definable Kőnig Theorems, Proc. Am. Math. Soc., 151 (2023), 4991-4996 (cit. on pp. 6, 7, 28-30, 48)",journal_article,Definable Kőnig Theorems,M. Bowen | F. Weilacher,2023,Proc. Am. Math. Soc.,151,,4991-4996,,,,,,
"[Bra+22] S. Brandt, Y.-J. Chang, J. Grebík, C. Grunau, V. Rozhoň, and Z. Vidnyánszky. Local problems on trees from the perspectives of distributed algorithms, finitary factors, and descriptive combinatorics, Innovations in Theoretical Computer Science Conference (ITCS), (2022), 29:1-29:26. Full version: https://arxiv.org/abs/2106.02066 (cit. on pp. 4, 17, 39)",conference_paper,"Local problems on trees from the perspectives of distributed algorithms, finitary factors, and descriptive combinatorics",S. Brandt | Y.-J. Chang | J. Grebík | C. Grunau | V. Rozhoň | Z. Vidnyánszky,2022,Innovations in Theoretical Computer Science Conference (ITCS),,,29:1-29:26,,,,,,
"[BGR20] S. Brandt, C. Grunau, and V. Rozhoň. Generalizing the sharp threshold phenomenon for the distributed complexity of the Lovász Local Lemma, ACM Symposium on Principles of Distributed Computing (PODC), (2020), 329-338. Full version: https://arxiv.org/abs/2006.04625 (cit. on p. 35)",conference_paper,Generalizing the sharp threshold phenomenon for the distributed complexity of the Lovász Local Lemma,S. Brandt | C. Grunau | V. Rozhoň,2020,ACM Symposium on Principles of Distributed Computing (PODC),,,329-338,,,,,,
"[Bro41] R. L. Brooks. On colouring the nodes of a network, Math. Proc. Camb. Philos. Soc., 37 (2) (1941), 194-197 (cit. on pp. 44, 45)",journal_article,On colouring the nodes of a network,R. L. Brooks,1941,Math. Proc. Camb. Philos. Soc.,37,2,194-197,,,,,,
"[CP19] Y.-J. Chang and S. Pettie. A time hierarchy theorem for the LOCAL model, SIAM J. Comput., 48 (1) (2019), 33-69 (cit. on pp. 35, 60)",journal_article,A time hierarchy theorem for the LOCAL model,Y.-J. Chang | S. Pettie,2019,SIAM J. Comput.,48,1,33-69,,,,,,
"[CTT25] R. Chen, G. Terlov, and A. Tserunyan. Nonamenable subforests of multi-ended quasi-pmp graphs, https://arxiv.org/abs/2211.07908 (preprint), 2025 (cit. on pp. 5, 18)",working_paper,Nonamenable subforests of multi-ended quasi-pmp graphs,R. Chen | G. Terlov | A. Tserunyan,2025,arXiv,,2211.07908,,,,,,,
"[CW] R. Chen and F. Weilacher. A note on category preserving CBERs, in preparation (cit. on pp. 45, 46)",working_paper,A note on category preserving CBERs,R. Chen | F. Weilacher,,,,,,,,,,,
"[CPS17] K.-M. Chung, S. Pettie, and H.-H. Su. Distributed algorithms for the Lovász Local Lemma and graph coloring, Distrib. Comput., 30 (4) (2017), 261-280 (cit. on pp. 35, 39, 60)",journal_article,Distributed algorithms for the Lovász Local Lemma and graph coloring,K.-M. Chung | S. Pettie | H.-H. Su,2017,Distrib. Comput.,30,4,261-280,,,,,,
"[CS22] T. Cieśla and M. Sabok. Measurable Hall’s theorem for actions of abelian groups, J. Eur. Math. Soc., 24 (2022), 2751-2773 (cit. on pp. 3, 44)",journal_article,Measurable Hall’s theorem for actions of abelian groups,T. Cieśla | M. Sabok,2022,J. Eur. Math. Soc.,24,,2751-2773,,,,,,
"[CCM16] J.D. Clemens, C.T. Conley, and B.D. Miller. The smooth ideal, Proc. London Math. Soc., 112 (1) (2016), 57-80 (cit. on p. 17)",journal_article,The smooth ideal,J.D. Clemens | C.T. Conley | B.D. Miller,2016,Proc. London Math. Soc.,112,1,57-80,,,,,,
"[Con+20] C.T. Conley, S. Jackson, A.S. Marks, B. Seward, and R.D. Tucker-Drob. Hyperfiniteness and Borel combinatorics, J. Eur. Math. Soc., 22 (3) (2020), 877-892 (cit. on pp. 43, 61)",journal_article,Hyperfiniteness and Borel combinatorics,C.T. Conley | S. Jackson | A.S. Marks | B. Seward | R.D. Tucker-Drob,2020,J. Eur. Math. Soc.,22,3,877-892,,,,,,
"[Con+23] C.T. Conley, S. Jackson, A.S. Marks, B. Seward, and R.D. Tucker-Drob. Borel asymptotic dimension and hyperfinite equivalence relations, Duke Math. J., 172 (16) (2023), 3175-3226 (cit. on pp. 6, 7, 12-14, 28, 29, 48, 58)",journal_article,Borel asymptotic dimension and hyperfinite equivalence relations,C.T. Conley | S. Jackson | A.S. Marks | B. Seward | R.D. Tucker-Drob,2023,Duke Math. J.,172,16,3175-3226,,,,,,
"[Con+18] C.T. Conley, S.C. Jackson, D. Kerr, A.S. Marks, B. Seward, and R.D. TuckerDrob. Følner tilings for actions of amenable groups, Math. Ann., 371 (2018), 663-683 (cit. on pp. 3, 5, 13, 14, 18, 19, 57-59)",journal_article,Følner tilings for actions of amenable groups,C.T. Conley | S.C. Jackson | D. Kerr | A.S. Marks | B. Seward | R.D. TuckerDrob,2018,Math. Ann.,371,,663-683,,,,,,
"[CK13] C.T. Conley and A.S. Kechris. Measurable chromatic and independence numbers for ergodic graphs and group actions, Groups Geom. Dyn., 7 (1) (2013), 127-180 (cit. on p. 4)",journal_article,Measurable chromatic and independence numbers for ergodic graphs and group actions,C.T. Conley | A.S. Kechris,2013,Groups Geom. Dyn.,7,1,127-180,,,,,,
"[CMT16] C.T. Conley, A.S. Marks, and R.D. Tucker-Drob. Brooks’ theorem for measurable colorings, Forum Math. Sigma, 4 (2016), e16 (cit. on pp. 45, 46)",journal_article,Brooks’ theorem for measurable colorings,C.T. Conley | A.S. Marks | R.D. Tucker-Drob,2016,Forum Math. Sigma,4,,e16,,,,,,
"[CM16] C.T. Conley and B.D. Miller. A bound on measurable chromatic numbers of locally finite Borel graphs, Math. Res. Lett., 23 (6) (2016), 1633-1644 (cit. on p. 28)",journal_article,A bound on measurable chromatic numbers of locally finite Borel graphs,C.T. Conley | B.D. Miller,2016,Math. Res. Lett.,23,6,1633-1644,,,,,,
"[CM17] C.T. Conley and B.D. Miller. Measurable perfect matchings for acyclic locally countable Borel graphs, J. Symb. Log., 82 (1) (2017), 258-271 (cit. on p. 3)",journal_article,Measurable perfect matchings for acyclic locally countable Borel graphs,C.T. Conley | B.D. Miller,2017,J. Symb. Log.,82,1,258-271,,,,,,
"[CT21] C.T. Conley and O. Tamuz. Unfriendly colorings of graphs with finite average degree, Proc. London Math. Soc., 122 (2) (2021), 229-233 (cit. on p. 6)",journal_article,Unfriendly colorings of graphs with finite average degree,C.T. Conley | O. Tamuz,2021,Proc. London Math. Soc.,122,2,229-233,,,,,,
[Cra24] D.W. Cranston. Graph Coloring Methods. 2024. url: https://graphcoloringmethods.com/,web,Graph Coloring Methods,D.W. Cranston,2024,,,,,,,,,https://graphcoloringmethods.com/,
"[Csó+22] E. Csóka, Ł. Grabowski, A. Máthé, O. Pikhurko, and K. Tyros. Moser-Tardos Algorithm with small number of random bits, https://arxiv.org/abs/2203.05888",working_paper,Moser-Tardos Algorithm with small number of random bits,E. Csóka | Ł. Grabowski | A. Máthé | O. Pikhurko | K. Tyros,2022,arXiv,,2203.05888,,,,,,https://arxiv.org/abs/2203.05888,
"[CLP16] E. Csóka, G. Lippner, and O. Pikhurko. Kőnig’s line coloring and Vizing’s theorems for graphings, Forum Math. Sigma, 4 (2016), e27 (cit. on p. 10)",journal_article,Kőnig’s line coloring and Vizing’s theorems for graphings,E. Csóka | G. Lippner | O. Pikhurko,2016,Forum Math. Sigma,4,,e27,,,,,,
"[Die25] R. Diestel. Graph Theory. 6th ed. Berlin, Heidelberg: Springer, 2025 (cit. on pp. 3, 20, 38, 44, 45, 61)",book,Graph Theory,R. Diestel,2025,,,,,,9783662701065,,Springer,,
"[DF94] R. Dougherty and M. Foreman. Banach-Tarski decompositions using sets with the property of Baire, J. Am. Math. Soc., 7 (1) (1994), 75-124 (cit. on pp. 5, 11)",journal_article,Banach-Tarski decompositions using sets with the property of Baire,R. Dougherty | M. Foreman,1994,J. Am. Math. Soc.,7,1,75-124,,,,,,
"[DHZ19] T. Downarowicz, D. Huczek, and G. Zhang. Tilings of amenable groups, J. Reine Angew. Math., 747 (2019), 277-298 (cit. on p. 14)",journal_article,Tilings of amenable groups,T. Downarowicz | D. Huczek | G. Zhang,2019,J. Reine Angew. Math.,747,,277-298,,,,,,
"[DZ23] T. Downarowicz and G. Zhang. Symbolic extensions of amenable group actions and the comparison property, Mem. Am. Math. Soc., 281 (2023) (cit. on pp. 13, 14, 57-59)",journal_article,Symbolic extensions of amenable group actions and the comparison property,T. Downarowicz | G. Zhang,2023,Mem. Am. Math. Soc.,281,,,,,,,,
"[EL10] G. Elek and G. Lippner. Borel oracles. An analytical approach to constant-time algorithms, Proc. Am. Math. Soc., 138 (8) (2010), 2939-2947 (cit. on p. 25)",journal_article,Borel oracles. An analytical approach to constant-time algorithms,G. Elek | G. Lippner,2010,Proc. Am. Math. Soc.,138,8,2939-2947,,,,,,
"[EL75] P. Erdős and L. Lovász. Problems and results on 3-chromatic hypergraphs and some related questions, Infinite and Finite Sets, Colloq. Math. Soc. J. Bolyai, (1975). Ed. by A. Hajnal, R. Rado, and V.T. Sós, 609-627 (cit. on p. 35)",book_chapter,Problems and results on 3-chromatic hypergraphs and some related questions,P. Erdős | L. Lovász,1975,,,,609-627,,,"Infinite and Finite Sets, Colloq. Math. Soc. J. Bolyai",,,
"[ERT79] P. Erdős, A.L. Rubin, and H. Taylor. Choosability in graphs, Proc. West Coast Conf. on Combinatorics, Graph Theory and Computing, Congressus Numerantium XXVI, (1979), 125-157 (cit. on p. 38)",conference_paper,Choosability in graphs,P. Erdős | A.L. Rubin | H. Taylor,1979,,,,125-157,,,"Proc. West Coast Conf. on Combinatorics, Graph Theory and Computing, Congressus Numerantium XXVI",,,
"[Fel90] M. Fellows. Transversals of vertex partitions in graphs, SIAM J. Discrete Math., 3 (1990), 206-215 (cit. on pp. 32, 33)",journal_article,Transversals of vertex partitions in graphs,M. Fellows,1990,SIAM J. Discrete Math.,3,,206-215,,,,,,
"[FG17] M. Fischer and M. Ghaffari. Sublogarithmic distributed algorithms for Lovász Local Lemma, and the complexity hierarchy, International Symposium on DIStributed Computing (DISC), 91 (2017), 18:1-18:16. Full version: https://arxiv.org/abs/1705.04840 (cit. on pp. 28, 35, 60)",conference_paper,"Sublogarithmic distributed algorithms for Lovász Local Lemma, and the complexity hierarchy",M. Fischer | M. Ghaffari,2017,International Symposium on DIStributed Computing (DISC),91,,18:1-18:16,,,,,,
[Fou78] J.-C. Fournier. Un théorème général de coloration (French) [A general coloring theorem]. 1978 (cit. on p. 61),book,Un théorème général de coloration (French) [A general coloring theorem],J.-C. Fournier,1978,,,,,,,,,,
"[Ges11] S. Geschke. Weak Borel chromatic numbers, Math. Log. Q., 57 (1) (2011), 5-13 (cit. on p. 16)",journal_article,Weak Borel chromatic numbers,S. Geschke,2011,Math. Log. Q.,57,1,5-13,,,,,,
"[GG24] M. Ghaffari and C. Grunau. Near-optimal deterministic network decomposition and ruling set, and improved MIS, IEEE Symposium on Foundations of Computer Science (FOCS), (2024), 2148-2179. Full version: https://arxiv.org/abs/2410.19516 (cit. on p. 28)",conference_paper,"Near-optimal deterministic network decomposition and ruling set, and improved MIS",M. Ghaffari | C. Grunau,2024,IEEE Symposium on Foundations of Computer Science (FOCS),,,2148-2179,,,,,,
"[GHK18] M. Ghaffari, D. Harris, and F. Kuhn. On derandomizing local distributed algorithms, IEEE Symposium on Foundations of Computer Science (FOCS), (2018), 662-673. Full version: https://arxiv.org/abs/1711.02194 (cit. on p. 35)",conference_paper,On derandomizing local distributed algorithms,M. Ghaffari | D. Harris | F. Kuhn,2018,IEEE Symposium on Foundations of Computer Science (FOCS),,,662-673,,,,,,
"[Gha+20] M. Ghaffari, J. Hirvonen, F. Kuhn, Y. Maus, J. Suomela, and J. Uitto. Improved distributed degree splitting and edge coloring, Distrib. Comput., 33 (2020), 293-310 (cit. on p. 10)",journal_article,Improved distributed degree splitting and edge coloring,M. Ghaffari | J. Hirvonen | F. Kuhn | Y. Maus | J. Suomela | J. Uitto,2020,Distrib. Comput.,33,,293-310,,,,,,
"[Gha+18] M. Ghaffari, F. Kuhn, Y. Maus, and J. Uitto. Deterministic distributed edge-coloring with fewer colors, ACM SIGACT Symposium on Theory of Computing, (2018), 418-430. Full version: https://arxiv.org/abs/1711.05469 (cit. on pp. 9, 47, 60)",conference_paper,Deterministic distributed edge-coloring with fewer colors,M. Ghaffari | F. Kuhn | Y. Maus | J. Uitto,2018,ACM SIGACT Symposium on Theory of Computing,,,418-430,,,,,,
"[GS17] M. Ghaffari and H.-H. Su. Distributed degree splitting, edge coloring, and orientations, ACM-SIAM Symposium on Discrete Algorithms (SODA), (2017), 2505-2523. Full version: https://arxiv.org/abs/1608.03220 (cit. on p. 10)",conference_paper,"Distributed degree splitting, edge coloring, and orientations",M. Ghaffari | H.-H. Su,2017,ACM-SIAM Symposium on Discrete Algorithms (SODA),,,2505-2523,,,,,,
"[GPS88] A. Goldberg, S. Plotkin, and G. Shannon. Parallel symmetry-breaking in sparse graphs, SIAM J. Discrete Math., 1 (4) (1988), 434-446 (cit. on p. 39)",journal_article,Parallel symmetry-breaking in sparse graphs,A. Goldberg | S. Plotkin | G. Shannon,1988,SIAM J. Discrete Math.,1,4,434-446,,,,,,
"[GMP17] L. Grabowski, A. Máthé, and O. Pikhurko. Measurable circle squaring, Ann. Math., 185 (2) (2017), 671-710 (cit. on p. 3)",journal_article,Measurable circle squaring,L. Grabowski | A. Máthé | O. Pikhurko,2017,Ann. Math.,185,2,671-710,,,,,,
"[Gre25] J. Grebík. Measurable Vizing’s theorem, Forum Math. Sigma, 13 (2025), e32 (cit. on pp. 5, 9, 18, 60)",journal_article,Measurable Vizing’s theorem,J. Grebík,2025,Forum Math. Sigma,13,,e32,,,,,,
"[GP20] J. Grebík and O. Pikhurko. Measurable versions of Vizing’s theorem, Adv. Math., 374 (18) (2020), #107378 (cit. on p. 9)",journal_article,Measurable versions of Vizing’s theorem,J. Grebík | O. Pikhurko,2020,Adv. Math.,374,18,#107378,,,,,,
"[GR23] J. Grebík and V. Rozhoň. Local problems on grids from the perspective of distributed algorithms, finitary factors, and descriptive combinatorics, Adv. Math., 431 (2023), #109241 (cit. on pp. 3, 39)",journal_article,"Local problems on grids from the perspective of distributed algorithms, finitary factors, and descriptive combinatorics",J. Grebík | V. Rozhoň,2023,Adv. Math.,431,,#109241,,,,,,
"[GV25] J. Grebík and Z. Vidnyánszky. From descriptive to distributed, https://arxiv.org/abs/2502.15347 (preprint), 2025 (cit. on pp. 25, 45, 46)",working_paper,From descriptive to distributed,J. Grebík | Z. Vidnyánszky,2025,arXiv,,2502.15347,,,,,,,
"[Gro93] M. Gromov. Geometric group theory, Vol. 2: Asymptotic invariants of infinite groups. Ed. by A. Niblo and M.A. Roller. Cambridge: Cambridge Univ. Press, 1993 (cit. on p. 28)",book,"Geometric group theory, Vol. 2: Asymptotic invariants of infinite groups",M. Gromov,1993,,,,,,,,Cambridge Univ. Press,,
"[Hal48] M. Hall Jr. Distinct representatives of subsets, Bull. Am. Math. Soc., 54 (10) (1948), 922-926 (cit. on p. 3)",journal_article,Distinct representatives of subsets,M. Hall Jr.,1948,Bull. Am. Math. Soc.,54,10,922-926,,,,,,
"[Hal35] P. Hall. On representatives of subsets, J. London Math. Soc., 10 (1) (1935), 26-30 (cit. on p. 3)",journal_article,On representatives of subsets,P. Hall,1935,J. London Math. Soc.,10,1,26-30,,,,,,
"[Hau14] F. Hausdorff. Bemerkung über den Inhalt von Punktmengen (German) [A remark on the content of point sets], Math. Ann., 75 (3) (1914), 428-434 (cit. on p. 11)",journal_article,Bemerkung über den Inhalt von Punktmengen (German) [A remark on the content of point sets],F. Hausdorff,1914,Math. Ann.,75,3,428-434,,,,,,
"[Hax95] P. Haxell. A condition for matchability in hypergraphs, Graphs Comb., 11 (1995), 245-248 (cit. on p. 33)",journal_article,A condition for matchability in hypergraphs,P. Haxell,1995,Graphs Comb.,11,,245-248,,,,,,
"[Hax01] P. Haxell. A note on vertex list colouring, Comb. Probab. Comput., 10 (2001), 345-348 (cit. on pp. 32, 33)",journal_article,A note on vertex list colouring,P. Haxell,2001,Comb. Probab. Comput.,10,,345-348,,,,,,
"[Hut20] T. Hutchcroft. Non-uniqueness and mean-field criticality for percolation on nonunimodular transitive graphs, J. Am. Math. Soc., 33 (4) (2020), 1101-1165 (cit. on pp. 5, 18)",journal_article,Non-uniqueness and mean-field criticality for percolation on nonunimodular transitive graphs,T. Hutchcroft,2020,J. Am. Math. Soc.,33,4,1101-1165,,,,,,
"[IS25] S. Iyer and F. Shinko. Asymptotic dimension and hyperfiniteness of generic Cantor actions, Groups Geom. Dyn., (2025), published online first (cit. on p. 29)",journal_article,Asymptotic dimension and hyperfiniteness of generic Cantor actions,S. Iyer | F. Shinko,2025,Groups Geom. Dyn.,,,,,,,,,
"[Jus22] K. Juschenko. Amenability of Discrete Groups by Examples. Providence, RI: American Mathematical Society, 2022 (cit. on p. 57)",book,Amenability of Discrete Groups by Examples,K. Juschenko,2022,,,,,,9781470470326,,American Mathematical Society,,
"[KL23] A. Kastner and C. Lyons. Baire measurable matchings in non-amenable graphs, https://arxiv.org/abs/2310.20047 (preprint), 2023 (cit. on p. 10)",working_paper,Baire measurable matchings in non-amenable graphs,A. Kastner | C. Lyons,2023,arXiv,,2310.20047,,,,,,,
"[Kec95] A.S. Kechris. Classical Descriptive Set Theory. New York: Springer-Verlag, 1995 (cit. on pp. 2, 15, 16)",book,Classical Descriptive Set Theory,A.S. Kechris,1995,,,,,,0387943749,,Springer-Verlag,,
"[Kec24] A.S. Kechris. The Theory of Countable Borel Equivalence Relations. Cambridge: Cambridge University Press, 2024 (cit. on p. 45)",book,The Theory of Countable Borel Equivalence Relations,A.S. Kechris,2024,,,,,,,,Cambridge University Press,,
