raw_text,citation_type,title,authors,year,journal,volume,issue,pages,doi,isbn,book_title,publisher,url,date_accessed
"Khalfa, R., & Hardyns, W. (2025). Comparing machine learning-based crime predictions across micro-geographic units: Street segments, rectangular grids, and hexagonal grids. Applied Spatial Analysis and Policy, 18, 79.",journal_article,"Comparing machine learning-based crime predictions across micro-geographic units: Street segments, rectangular grids, and hexagonal grids",R. Khalfa | W. Hardyns,2025,Applied Spatial Analysis and Policy,18,,79,,,,,,
"Khalfa, R., Snaphaan, T., Ristea, A., Kounadi, O., & Hardyns, W. (2025). Predicting crime at micro places: Comparing machine learning methods across European cities. In M. Leitner (Ed.), New research in crime modeling and mapping using geospatial technologies (pp. 113-143). Geotechnologies and the Environment, vol. 27. Cham: Springer.",book_chapter,Predicting crime at micro places: Comparing machine learning methods across European cities,"Khalfa, R. | Snaphaan, T. | Ristea, A. | Kounadi, O. | Hardyns, W.",2025,,27,,113-143,,,New research in crime modeling and mapping using geospatial technologies,Springer,,
"Khalfa, R., Theinert, N., & Hardyns, W. (2025). Comparing XAI techniques for interpreting short-term burglary predictions at micro-places. Computational Urban Science, 5(1), 27.",journal_article,Comparing XAI techniques for interpreting short-term burglary predictions at micro-places,"Khalfa, R. | Theinert, N. | Hardyns, W.",2025,Computational Urban Science,5,1,27,,,,,,
Kontur. (2024). Kontur population dataset. Retrieved April 2026 from https://data.humdata.org/dataset/kontur-population-dataset,web,Kontur population dataset,Kontur,2024,,,,,,,,,https://data.humdata.org/dataset/kontur-population-dataset,April 2026
"Kounadi, O., Ristea, A., Araujo, A., Jr., & Leitner, M. (2020). A systematic review on spatial crime forecasting. Crime Science, 9(1), 7.",journal_article,A systematic review on spatial crime forecasting,"Kounadi, O. | Ristea, A. | Araujo, A. | Jr. | Leitner, M.",2020,Crime Science,9,1,7,,,,,,
"Kronkvist, K., Borg, A., Boldt, M., & Gerell, M. (2025). Predicting public violent crime using register and OpenStreetMap data: A risk terrain modeling approach across three cities of varying size. Applied Spatial Analysis and Policy, 18(1), 9.",journal_article,Predicting public violent crime using register and OpenStreetMap data: A risk terrain modeling approach across three cities of varying size,"Kronkvist, K. | Borg, A. | Boldt, M. | Gerell, M.",2025,Applied Spatial Analysis and Policy,18,1,9,,,,,,
"Lum, K., & Isaac, W. (2016). To predict and serve? Significance, 13(5), 14-19.",journal_article,To predict and serve?,"Lum, K. | Isaac, W.",2016,Significance,13,5,14-19,,,,,,
"McCarthy, A., Chen, H., Fox, B., & Verona, E. (2025). The empirical clustering of crimes. Journal of Criminal Justice, 101, 102526.",journal_article,The empirical clustering of crimes,"McCarthy, A. | Chen, H. | Fox, B. | Verona, E.",2025,Journal of Criminal Justice,101,,102526,,,,,,
"Mohler, G. (2014). Marked point process hotspot maps for homicide and gun crime prediction in Chicago. International Journal of Forecasting, 30(3), 491-497.",journal_article,Marked point process hotspot maps for homicide and gun crime prediction in Chicago,"Mohler, G.",2014,International Journal of Forecasting,30,3,491-497,,,,,,
"Mohler, G. O., Short, M. B., Brantingham, P. J., Schoenberg, F. P., & Tita, G. E. (2011). Self-exciting point process modeling of crime. Journal of the American Statistical Association, 106(493), 100-108.",journal_article,Self-exciting point process modeling of crime,"Mohler, G. O. | Short, M. B. | Brantingham, P. J. | Schoenberg, F. P. | Tita, G. E.",2011,Journal of the American Statistical Association,106,493,100-108,,,,,,
"Niculescu-Mizil, A., & Caruana, R. (2005). Predicting good probabilities with supervised learning. In Proceedings of the 22nd International Conference on Machine Learning (pp. 625-632). New York: ACM.",conference_paper,Predicting good probabilities with supervised learning,"Niculescu-Mizil, A. | Caruana, R.",2005,Proceedings of the 22nd International Conference on Machine Learning,,,625-632,,,,ACM,,
"Richardson, R., Schultz, J. M., & Crawford, K. (2019). Dirty data, bad predictions: How civil rights violations impact police data, predictive policing systems, and justice. New York University Law Review Online, 94, 192-233.",law_review,"Dirty data, bad predictions: How civil rights violations impact police data, predictive policing systems, and justice","Richardson, R. | Schultz, J. M. | Crawford, K.",2019,New York University Law Review Online,94,,192-233,,,,,,
"Rousseeuw, P. J. (1987). Silhouettes: A graphical aid to the interpretation and validation of cluster analysis. Journal of Computational and Applied Mathematics, 20, 53-65.",journal_article,Silhouettes: A graphical aid to the interpretation and validation of cluster analysis,"Rousseeuw, P. J.",1987,Journal of Computational and Applied Mathematics,20,,53-65,,,,,,
"Rummens, A., & Hardyns, W. (2021). The effect of spatiotemporal resolution on predictive policing model performance. International Journal of Forecasting, 37(1), 125-133.",journal_article,The effect of spatiotemporal resolution on predictive policing model performance,"Rummens, A. | Hardyns, W.",2021,International Journal of Forecasting,37,1,125-133,,,,,,
"Sherman, L. W., Gartin, P. R., & Buerger, M. E. (1989). Hot spots of predatory crime: Routine activities and the criminology of place. Criminology, 27(1), 27-56.",journal_article,Hot spots of predatory crime: Routine activities and the criminology of place,"Sherman, L. W. | Gartin, P. R. | Buerger, M. E.",1989,Criminology,27,1,27-56,,,,,,
"Steenbeek, W., & Weisburd, D. (2016). Where the action is in crime? An examination of variability of crime across different spatial units in The Hague, 2001-2009. Journal of Quantitative Criminology, 32(3), 449-469.",journal_article,"Where the action is in crime? An examination of variability of crime across different spatial units in The Hague, 2001-2009","Steenbeek, W. | Weisburd, D.",2016,Journal of Quantitative Criminology,32,3,449-469,,,,,,
"Tibshirani, R., Walther, G., & Hastie, T. (2001). Estimating the number of clusters in a data set via the gap statistic. Journal of the Royal Statistical Society: Series B (Statistical Methodology), 63(2), 411-423.",journal_article,Estimating the number of clusters in a data set via the gap statistic,"Tibshirani, R. | Walther, G. | Hastie, T.",2001,Journal of the Royal Statistical Society: Series B (Statistical Methodology),63,2,411-423,,,,,,
Uber Technologies. (n.d.). H3: Hexagonal hierarchical spatial index. Retrieved April 2026 from https://h3geo.org,web,H3: Hexagonal hierarchical spatial index,Uber Technologies,,,,,,,,,,https://h3geo.org,April 2026
UK Home Office. (n.d.). data.police.uk. Retrieved April 2026 from https://data.police.uk,web,data.police.uk,UK Home Office,,,,,,,,,,https://data.police.uk,April 2026
"Weisburd, D. (2015). The law of crime concentration and the criminology of place. Criminology, 53(2), 133-157.",journal_article,The law of crime concentration and the criminology of place,"Weisburd, D.",2015,Criminology,53,2,133-157,,,,,,
"Wheeler, A. P., & Steenbeek, W. (2021). Mapping the risk terrain for crime using machine learning. Journal of Quantitative Criminology, 37(2), 445-480.",journal_article,Mapping the risk terrain for crime using machine learning,"Wheeler, A. P. | Steenbeek, W.",2021,Journal of Quantitative Criminology,37,2,445-480,,,,,,
