raw_text,citation_type,title,authors,year,journal,volume,issue,pages,doi,isbn,book_title,publisher,url,date_accessed
"11. Vally Z, Helmy M. The prevalence of suicidal behaviour and its associated risk factors among school-going adolescents resident in the United Arab Emirates. Sci Rep.",journal_article,The prevalence of suicidal behaviour and its associated risk factors among school-going adolescents resident in the United Arab Emirates,Vally Z | Helmy M,,Sci Rep.,,,,,,,,,
"12. Yan J, Liu Y, Yu J, Liao L, Wang H. Establishment and validation of a nomogram for suicidality in Chinese secondary school students. J Affect Disord. 2023;330:148-57.",journal_article,Establishment and validation of a nomogram for suicidality in Chinese secondary school students,Yan J | Liu Y | Yu J | Liao L | Wang H,2023,Journal of Affective Disorders,330,,148-57,,,,,,
"13. Lee J, Choi H, Kim MJ, Park CG. Anger as a predictor of suicidal ideation in middleschool students in Korea: gender difference in threshold point. Adolescence. 2009;44(174).",journal_article,Anger as a predictor of suicidal ideation in middleschool students in Korea: gender difference in threshold point,Lee J | Choi H | Kim MJ | Park CG,2009,Adolescence,44,174,,,,,,,
"14. Lew B, Huen J, Yu P, Yuan L, Wang DF, Ping F, et al. Meaning in life as a protective factor against suicidal tendency in Chinese University students. BMC Psychiatry. 2020;20(1):73.",journal_article,Meaning in life as a protective factor against suicidal tendency in Chinese University students,Lew B | Huen J | Yu P | Yuan L | Wang DF | Ping F | et al.,2020,BMC Psychiatry,20,1,73,,,,,,
"15. Kroenke K, Spitzer RL, Williams JBW. The PHQ-9: validity of a brief depression severity measure. J Gen Intern Med. 2001;16(9):606-13.",journal_article,The PHQ-9: validity of a brief depression severity measure,Kroenke K | Spitzer RL | Williams JBW,2001,Journal of General Internal Medicine,16,9,606-13,,,,,,
16. World Health Organization. Global recommendations on physical activity for health. World Health Organization; 2010. https://apps.who.int/iris/handle/10665/44399,web,Global recommendations on physical activity for health,World Health Organization,2010,World Health Organization,,,,,,,World Health Organization,https://apps.who.int/iris/handle/10665/44399,
"17. Zheng R, Wang H, Li W, Xing Y. The prevalence of bullying behavior among primary and secondary school students in a northern Chinese city. Chin Sch Health. 2018;39(1):76 -80.",journal_article,The prevalence of bullying behavior among primary and secondary school students in a northern Chinese city,Zheng R | Wang H | Li W | Xing Y,2018,Chinese School Health,39,1,76-80,,,,,,
"18. Sheehan DV, Lecrubier Y, Sheehan KH, Amorim P, Janavs J, Weiller E, et al. The MiniInternational Neuropsychiatric Interview (M.I.N.I.): the development and validation of a structured diagnostic psychiatric interview for DSM-IV and ICD-10. J Clin Psychiatry. 1998;59(Suppl 20):22-33.",journal_article,The MiniInternational Neuropsychiatric Interview (M.I.N.I.): the development and validation of a structured diagnostic psychiatric interview for DSM-IV and ICD-10,Sheehan DV | Lecrubier Y | Sheehan KH | Amorim P | Janavs J | Weiller E | et al.,1998,Journal of Clinical Psychiatry,59,Suppl 20,22-33,,,,,,
"19. Lundberg SM, Lee SI. A unified approach to interpreting model predictions. Adv Neural Inf Process Syst. 2017;30.",conference_paper,A unified approach to interpreting model predictions,Lundberg SM | Lee SI,2017,Advances in Neural Information Processing Systems,30,,,,,,,,
"20. Campisi SC, Cardoso P, Akseer N, Bhatia A, Alaazi DA, Amuyunzu-Nyamongo M, et al. Suicidal behaviours among adolescents from 90 countries: a pooled analysis of the global school-based student health survey. BMC Public Health. 2020;20(1):1102.",journal_article,Suicidal behaviours among adolescents from 90 countries: a pooled analysis of the global school-based student health survey,Campisi SC | Cardoso P | Akseer N | Bhatia A | Alaazi DA | Amuyunzu-Nyamongo M | et al.,2020,BMC Public Health,20,1,1102,,,,,,
"21. Bengio Y, Courville A, Vincent P. Representation learning: A review and new perspectives. IEEE Trans Pattern Anal Mach Intell. 2013;35(8):1798-828.",journal_article,Representation learning: A review and new perspectives,Bengio Y | Courville A | Vincent P,2013,IEEE Transactions on Pattern Analysis and Machine Intelligence,35,8,1798-828,,,,,,
22. Breiman L. Bagging predictors. Mach Learn. 1996;24(2):123-40.,journal_article,Bagging predictors,Breiman L,1996,Machine Learning,24,2,123-40,,,,,,
23. Beck AT. Cognitive Therapy of Depression. New York: Guilford Press; 1979.,book,Cognitive Therapy of Depression,Beck AT,1979,,,,,,,Cognitive Therapy of Depression,Guilford Press,,
"24. Joiner TE. Why People Die by Suicide. Cambridge, MA: Harvard University Press; 2005.",book,Why People Die by Suicide,Joiner TE,2005,,,,,,,Why People Die by Suicide,Harvard University Press,,
"25. Spitzer RL, Kroenke K, Williams JBW. Validation and utility of a self-report version of PRIME-MD: The PHQ primary care study. JAMA. 1999;282(18):1737-44.",journal_article,Validation and utility of a self-report version of PRIME-MD: The PHQ primary care study,Spitzer RL | Kroenke K | Williams JBW,1999,JAMA,282,18,1737-44,,,,,,
"26. Nock MK, Borges G, Bromet EJ, Alonso J, Angermeyer M, Beautrais A, et al. Crossnational prevalence and risk factors for suicidal ideation, plans and attempts. Br J Psychiatry. 2008;192(2):98-105.",journal_article,"Crossnational prevalence and risk factors for suicidal ideation, plans and attempts",Nock MK | Borges G | Bromet EJ | Alonso J | Angermeyer M | Beautrais A | et al.,2008,British Journal of Psychiatry,192,2,98-105,,,,,,
"27. Levant RF, Wong YJ. The Psychology of Men and Masculinities. Washington, DC: American Psychological Association; 2017.",book,The Psychology of Men and Masculinities,Levant RF | Wong YJ,2017,,,,,,,The Psychology of Men and Masculinities,American Psychological Association,,
"28. Cummings EM, Schermerhorn AC, Davies PT, Goeke-Morey MC, Cummings JS. Interparental discord and child adjustment: Prospective investigations of emotional security as an explanatory mechanism. Child Dev. 2006;77(1):132-52.",journal_article,Interparental discord and child adjustment: Prospective investigations of emotional security as an explanatory mechanism,Cummings EM | Schermerhorn AC | Davies PT | Goeke-Morey MC | Cummings JS,2006,Child Development,77,1,132-52,,,,,,
"29. Hawker DSJ, Boulton MJ. Twenty years' research on peer victimization and psychosocial maladjustment: A meta-analytic review of cross-sectional studies. J Child Psychol Psychiatry. 2000;41(4):441-55. ARTICLE IN PRESS",journal_article,Twenty years' research on peer victimization and psychosocial maladadjustment: A meta-analytic review of cross-sectional studies,Hawker DSJ | Boulton MJ,2000,Journal of Child Psychology and Psychiatry,41,4,441-55,,,,,,
"30. Holt MK, Vivolo-Kantor AM, Polanin JR, Holland KM, DeGue S, Matjasko JL, et al. Bullying and suicidal ideation and behaviors: a meta-analysis. Pediatrics . 2015;135(2):e496e509.",journal_article,Bullying and suicidal ideation and behaviors: a meta-analysis,Holt MK | Vivolo-Kantor AM | Polanin JR | Holland KM | DeGue S | Matjasko JL | et al.,2015,Pediatrics,135,2,e496e509,,,,,,
"31. Czyz EK, Horwitz AG, Eisenberg D, Kramer A, King CA. Self-stigma as a barrier to help-seeking for college students with elevated risk for suicide. J Am Coll Health . 2013;61(6):324-8.",journal_article,Self-stigma as a barrier to help-seeking for college students with elevated risk for suicide,Czyz EK | Horwitz AG | Eisenberg D | Kramer A | King CA,2013,Journal of American College Health,61,6,324-8,,,,,,
"32. Schmalbach I, Herhaus B, Pässler S, Runst S, Berth H, Wolff-Stephan S, et al. Cortisol reactivity in patients with anorexia nervosa after stress induction. Transl Psychiatry. 2020;10(1):275.",journal_article,Cortisol reactivity in patients with anorexia nervosa after stress induction,Schmalbach I | Herhaus B | Pässler S | Runst S | Berth H | Wolff-Stephan S | et al.,2020,Translational Psychiatry,10,1,275,,,,,,
"33. Pollina-Pocallet M, Artigues-Barberà E, Tort-Nasarre G, Sol J, Azlor L, Foguet-Boreu Q, et al. Self-perception and self-acceptance are related to unhealthy weight control behaviors in Catalan adolescents: A cross-sectional study. Int J Environ Res Public Health. 2021;18(9):4976.",journal_article,Self-perception and self-acceptance are related to unhealthy weight control behaviors in Catalan adolescents: A cross-sectional study,Pollina-Pocallet M | Artigues-Barberà E | Tort-Nasarre G | Sol J | Azlor L | Foguet-Boreu Q | et al.,2021,International Journal of Environmental Research and Public Health,18,9,4976,,,,,,
"34. Hochard KD, Heym N, Townsend E. Sleep Arousal and Acquired Capability. Department of Psychology, University of Chester; 2022.",book,Sleep Arousal and Acquired Capability,Hochard KD | Heym N | Townsend E,2022,,,,,,,Sleep Arousal and Acquired Capability,"Department of Psychology, University of Chester",,
