raw_text,citation_type,title,authors,year,journal,volume,issue,pages,doi,isbn,book_title,publisher,url,date_accessed
"Chomaz, J. M., Ortiz, S., Gallaire, F. & Billant, P. 2010 Stability of Quasi-Two-Dimensional Vortices. In Lecture Notes in Physics, Berlin Springer Verlag (ed. Jan-Bert Flor), , vol. 805, p. 35.",book_chapter,Stability of Quasi-Two-Dimensional Vortices,"Chomaz, J. M. | Ortiz, S. | Gallaire, F. | Billant, P.",2010,,805,,p. 35,,,Lecture Notes in Physics,Springer Verlag,,
"Cocusse, M., Garaud, P., Liu, C. & Caulfield, C.P. 2025 Asymptotic theory for the linear stability analysis of strongly stratified horizontal shear instabilities. In Proceedings of the 2025 Geophysical Fluid Dynamics Summer Program.",conference_paper,Asymptotic theory for the linear stability analysis of strongly stratified horizontal shear instabilities,"Cocusse, M. | Garaud, P. | Liu, C. | Caulfield, C.P.",2025,Proceedings of the 2025 Geophysical Fluid Dynamics Summer Program,,,,,,,,,
"Cope, L., Garaud, P. & Caulfield, C.P. 2020 The dynamics of stratified horizontal shear flows at low Peclet ´ number. J. Fluid Mech. 903, A1.",journal_article,The dynamics of stratified horizontal shear flows at low Peclet number,"Cope, L. | Garaud, P. | Caulfield, C.P.",2020,J. Fluid Mech.,903,,A1,,,,,,
"Deloncle, A., Billant, P. & Chomaz, J.-M 2008 Nonlinear evolution of the zigzag instability in stratified fluids: a shortcut on the route to dissipation. J. Fluid Mech. 599, 229-239.",journal_article,Nonlinear evolution of the zigzag instability in stratified fluids: a shortcut on the route to dissipation,"Deloncle, A. | Billant, P. | Chomaz, J.-M",2008,J. Fluid Mech.,599,,229-239,,,,,,
"Deloncle, A., Billant, P. & Chomaz, J.-M. 2011 Three-dimensional stability of vortex arrays in a stratified and rotating fluid. J. Fluid Mech. 678, 482-510.",journal_article,Three-dimensional stability of vortex arrays in a stratified and rotating fluid,"Deloncle, A. | Billant, P. | Chomaz, J.-M.",2011,J. Fluid Mech.,678,,482-510,,,,,,
"Deloncle, A., Chomaz, J.-M. & Billant, P. 2007 Three-dimensional stability of a horizontally sheared flow in a stably stratified fluid. J. Fluid Mech. 570, 297-305.",journal_article,Three-dimensional stability of a horizontally sheared flow in a stably stratified fluid,"Deloncle, A. | Chomaz, J.-M. | Billant, P.",2007,J. Fluid Mech.,570,,297-305,,,,,,
"Drazin, P. G. & Reid, W. H. 2004 Hydrodynamic Stability.",book,Hydrodynamic Stability,"Drazin, P. G. | Reid, W. H.",2004,,,,,,0521525411,,,,
"Facchini, G., Favier, B., Le Gal, P., Wang, M. & Le Bars, M. 2018 The linear instability of the stratified plane Couette flow. J. Fluid Mech. 853, 205-234, arXiv: 1711.11312.",journal_article,The linear instability of the stratified plane Couette flow,"Facchini, G. | Favier, B. | Le Gal, P. | Wang, M. | Le Bars, M.",2018,J. Fluid Mech.,853,,205-234,,,,,,
"Ferrari, R. & Wunsch, C. 2009 Ocean Circulation Kinetic Energy: Reservoirs, Sources, and Sinks. Annual Review of Fluid Mechanics 41 (1), 253-282.",journal_article,"Ocean Circulation Kinetic Energy: Reservoirs, Sources, and Sinks","Ferrari, R. | Wunsch, C.",2009,Annual Review of Fluid Mechanics,41,(1),253-282,,,,,,
"Friedlander, S. & Vishik, M. M. 1991 Instability criteria for the flow of an inviscid incompressible fluid. Phys. Rev. Lett. 66, 2204-2206.",journal_article,Instability criteria for the flow of an inviscid incompressible fluid,"Friedlander, S. | Vishik, M. M.",1991,Phys. Rev. Lett.,66,,2204-2206,,,,,,
"Gage, K. S. & Reid, W. H. 1968 The stability of thermally stratified plane poiseuille flow. 33 (1), 21-32.",journal_article,The stability of thermally stratified plane poiseuille flow,"Gage, K. S. | Reid, W. H.",1968,,33,(1),21-32,,,,,,
"Garaud, P. 2020 Horizontal shear instabilities at low Prandtl number. Astrophys. J. 901 (2).",journal_article,Horizontal shear instabilities at low Prandtl number,"Garaud, P.",2020,Astrophys. J.,901,(2),,,,,,,
"Garaud, P., Chini, G. P., Cope, L., Shah, K. & Caulfield, C. P. 2024 Numerical validation of scaling laws for stratified turbulence. J. Fluid Mech. 991, R1, arXiv: 2404.05896.",journal_article,Numerical validation of scaling laws for stratified turbulence,"Garaud, P. | Chini, G. P. | Cope, L. | Shah, K. | Caulfield, C. P.",2024,J. Fluid Mech.,991,,R1,,,,,,
"Guo, J., Taylor, J. R. & Zhou, Q. 2024 Zigzag instability of columnar Taylor-Green vortices in a strongly stratified fluid. J. Fluid Mech. 997, A34.",journal_article,Zigzag instability of columnar Taylor-Green vortices in a strongly stratified fluid,"Guo, J. | Taylor, J. R. | Zhou, Q.",2024,J. Fluid Mech.,997,,A34,,,,,,
"Guo, J., Taylor, J. R. & Zhou, Q. 2025 Onset of turbulence and layering in stratified columnar taylor-green vortices. 1016, A44.",journal_article,Onset of turbulence and layering in stratified columnar taylor-green vortices,"Guo, J. | Taylor, J. R. | Zhou, Q.",2025,,1016,,A44,,,,,,
"Hattori, Y. & Hirota, M. 2023 Stability of two-dimensional taylor-green vortices in rotating stratified fluids. J. Fluid Mech. 967.",journal_article,Stability of two-dimensional taylor-green vortices in rotating stratified fluids,"Hattori, Y. | Hirota, M.",2023,J. Fluid Mech.,967,,,,,,,,
"Hattori, Y., Suzuki, S., Hirota, M. & Khandelwal, M. 2021 Modal stability analysis of arrays of stably stratified vortices. J. Fluid Mech. 909, A4.",journal_article,Modal stability analysis of arrays of stably stratified vortices,"Hattori, Y. | Suzuki, S. | Hirota, M. | Khandelwal, M.",2021,J. Fluid Mech.,909,,A4,,,,,,
"Haynes, P. H., McIntyre, M. E., Shepherd, T. G., Marks, C. J. & Shine, K. P. 1991 On the ‘Downward Control’ of Extratropical Diabatic Circulations by Eddy-Induced Mean Zonal Forces. Journal of the Atmospheric Sciences 48 (4), 651-680.",journal_article,On the ‘Downward Control’ of Extratropical Diabatic Circulations by Eddy-Induced Mean Zonal Forces,"Haynes, P. H. | McIntyre, M. E. | Shepherd, T. G. | Marks, C. J. | Shine, K. P.",1991,Journal of the Atmospheric Sciences,48,(4),651-680,,,,,,
"Howard, L.N. 1961 Note on a paper of John W. Miles. J. Fluid Mech. 10, 509-512.",journal_article,Note on a paper of John W. Miles,"Howard, L.N.",1961,J. Fluid Mech.,10,,509-512,,,,,,
"Kerswell, R. R. 2002 Elliptical instability. Annual Review of Fluid Mechanics 34 (34), 83-113.",journal_article,Elliptical instability,"Kerswell, R. R.",2002,Annual Review of Fluid Mechanics,34,(34),83-113,,,,,,
"Le Gal, P., Harlander, U., Borcia, I. D., Le Dizes, S., Chen, J. & Favier, B. ` 2021 Instability of vertically stratified horizontal plane Poiseuille flow. 907, R1.",journal_article,Instability of vertically stratified horizontal plane Poiseuille flow,"Le Gal, P. | Harlander, U. | Borcia, I. D. | Le Dizes, S. | Chen, J. | Favier, B.",2021,,907,,R1,,,,,,
"Leblanc, S. 1997 Stability of stagnation points in rotating flows. Physics of Fluids 9 (11), 3566-3569.",journal_article,Stability of stagnation points in rotating flows,"Leblanc, S.",1997,Physics of Fluids,9,(11),3566-3569,,,,,,
"Lewin, Samuel F. & Caulfield, Colm-cille P. 2024 Evidence for layered anisotropic stratified turbulence in a freely evolving horizontal shear flow. J. Fluid Mech. 983, A20.",journal_article,Evidence for layered anisotropic stratified turbulence in a freely evolving horizontal shear flow,"Lewin, Samuel F. | Caulfield, Colm-cille P.",2024,J. Fluid Mech.,983,,A20,,,,,,
"Lifschitz, A. & Hameiri, E. 1991 Local stability conditions in fluid dynamics. Phys. Fluids A: Fluid Dynamics 3 (11), 2644-2651.",journal_article,Local stability conditions in fluid dynamics,"Lifschitz, A. | Hameiri, E.",1991,Phys. Fluids A: Fluid Dynamics,3,(11),2644-2651,,,,,,
"Lilly, D. K. 1983 Stratified Turbulence and the Mesoscale Variability of the Atmosphere. Journal of the Atmospheric Sciences 40 (3), 749-761.",journal_article,Stratified Turbulence and the Mesoscale Variability of the Atmosphere,"Lilly, D. K.",1983,Journal of the Atmospheric Sciences,40,(3),749-761,,,,,,
"Lucas, D., Caulfield, C.P. & Kerswell, R.R. 2017 Layer formation in horizontally forced stratified turbulence: connecting exact coherent structures to linear instabilities. J. Fluid Mech. 832, 409-437.",journal_article,Layer formation in horizontally forced stratified turbulence: connecting exact coherent structures to linear instabilities,"Lucas, D. | Caulfield, C.P. | Kerswell, R.R.",2017,J. Fluid Mech.,832,,409-437,,,,,,
"Maffioli, A. & Davidson, P.A. 2016 Dynamics of stratified turbulence decaying from a high buoyancy Reynolds number. J. Fluid Mech. 786, 210-233.",journal_article,Dynamics of stratified turbulence decaying from a high buoyancy Reynolds number,"Maffioli, A. | Davidson, P.A.",2016,J. Fluid Mech.,786,,210-233,,,,,,
"Miles, J.W. 1961 On the stability of heterogeneous shear flows. J. Fluid Mech. 10, 496-508.",journal_article,On the stability of heterogeneous shear flows,"Miles, J.W.",1961,J. Fluid Mech.,10,,496-508,,,,,,
"Miyazaki, T. & Fukumoto, Y. 1992 Three-dimensional instability of strained vortices in a stably stratified fluid. Phys. Fluids A 4 (11), 2515-2522.",journal_article,Three-dimensional instability of strained vortices in a stably stratified fluid,"Miyazaki, T. | Fukumoto, Y.",1992,Phys. Fluids A,4,(11),2515-2522,,,,,,
"Moore, D. W. & Saffman, P. G. 1975 The instability of a straight vortex filament in a strain field. Proceedings of the Royal Society of London Series A 346 (1646), 413-425.",journal_article,The instability of a straight vortex filament in a strain field,"Moore, D. W. | Saffman, P. G.",1975,Proceedings of the Royal Society of London Series A,346,(1646),413-425,,,,,,
"Otheguy, P., Billant, P. & Chomaz, J.-M. 2007 Theoretical analysis of the zigzag instability of a vertical co-rotating vortex pair in a strongly stratified fluid. J. Fluid Mech. 584, 103.",journal_article,Theoretical analysis of the zigzag instability of a vertical co-rotating vortex pair in a strongly stratified fluid,"Otheguy, P. | Billant, P. | Chomaz, J.-M.",2007,J. Fluid Mech.,584,,103,,,,,,
"Potylitsin, P. G. & Peltier, W. R. 1998 Stratification effects on the stability of columnar vortices on the f-plane. J. Fluid Mech. 355, 45-79.",journal_article,Stratification effects on the stability of columnar vortices on the f-plane,"Potylitsin, P. G. | Peltier, W. R.",1998,J. Fluid Mech.,355,,45-79,,,,,,
"Rajkotia-Zaheer, F., Garaud, P., Chini, G. & Caulfield, C.P. 2025 Ray theory for rotating hyperbolic instabilities. In Proceedings of the 2025 Geophysical Fluid Dynamics Summer Program.",conference_paper,Ray theory for rotating hyperbolic instabilities,"Rajkotia-Zaheer, F. | Garaud, P. | Chini, G. | Caulfield, C.P.",2025,Proceedings of the 2025 Geophysical Fluid Dynamics Summer Program,,,,,,,,,
"Rayleigh, Lord 1892 On the instability of cylindrical fluid surfaces. The London, Edinburgh and Dublin Philosophical Magazine 34, 177.",journal_article,On the instability of cylindrical fluid surfaces,"Rayleigh, Lord",1892,"The London, Edinburgh and Dublin Philosophical Magazine",34,,177,,,,,,
"Rayleigh, Lord 1917 On the Dynamics of Revolving Fluids. Proceedings of the Royal Society of London Series A 93 (648), 148-154.",journal_article,On the Dynamics of Revolving Fluids,"Rayleigh, Lord",1917,Proceedings of the Royal Society of London Series A,93,(648),148-154,,,,,,
"Richardson, L.F. 1920 The Supply of Energy from and to Atmospheric Eddies. Royal Society of London Proceedings Series A 97, 354-373.",journal_article,The Supply of Energy from and to Atmospheric Eddies,"Richardson, L.F.",1920,Royal Society of London Proceedings Series A,97,,354-373,,,,,,
"Riley, J. J. & Lindborg, E 2013 Ten chapters in turbulence. C. U. P. pp. 269-317.",book_chapter,Ten chapters in turbulence,"Riley, J. J. | Lindborg, E",2013,,,,269-317,,,,C. U. P.,,
"Suzuki, S., Hirota, M. & Hattori, Y. 2018 Strato-hyperbolic instability: a new mechanism of instability in stably stratified vortices. J. Fluid Mech. 854, 293-323.",journal_article,Strato-hyperbolic instability: a new mechanism of instability in stably stratified vortices,"Suzuki, S. | Hirota, M. | Hattori, Y.",2018,J. Fluid Mech.,854,,293-323,,,,,,
"Traxler, A., Stellmach, S., Garaud, P., Radko, T. & Brummell, N. 2011 Dynamics of fingering convection. Part 1 Small-scale fluxes and large-scale instabilities. J. Fluid Mech. 677, 530-553.",journal_article,Dynamics of fingering convection. Part 1 Small-scale fluxes and large-scale instabilities.,"Traxler, A. | Stellmach, S. | Garaud, P. | Radko, T. | Brummell, N.",2011,J. Fluid Mech.,677,,530-553,,,,,,
"Waite, M. L. & Bartello, P. 2004 Stratified turbulence dominated by vortical motion. 517, 281-308.",journal_article,Stratified turbulence dominated by vortical motion.,"Waite, M. L. | Bartello, P.",2004,,517,,281-308,,,,,,
