raw_text,citation_type,title,authors,year,journal,volume,issue,pages,doi,isbn,book_title,publisher,url,date_accessed
"Jacques, Scott. 2025b. Creating Criminology Podcasts with Generative Artificial Intelligence, Storing Them on Web3, and Sharing Them Open Access: A Contribution to Utilitarian Digital Pedagogy (Part I - Conceptual and Theoretical Issues). CrimRxiv. https://doi.org/10.21428/cb6ab371.0753be51",working_paper,"Creating Criminology Podcasts with Generative Artificial Intelligence, Storing Them on Web3, and Sharing Them Open Access: A Contribution to Utilitarian Digital Pedagogy (Part I - Conceptual and Theoretical Issues)","Jacques, Scott",2025,CrimRxiv,,,,10.21428/cb6ab371.0753be51,,,,,
"Jacques, Scott, and Eric Piza. 2022. The Irony of Paywalled Articles Is They Can Be Made Open Access for Free: What It Means for ACJS Journals. ACJS Today. (OA postprint: https://doi.org/10.21428/cb6ab371.b21d7325)",journal_article,The Irony of Paywalled Articles Is They Can Be Made Open Access for Free: What It Means for ACJS Journals,"Jacques, Scott | Piza, Eric",2022,ACJS Today,,,,,,,,,
"Jacques, Scott, and Andrew Wheeler. 2025. A plea for open access to qualitative criminology: With a Python script for anonymizing data and illustrative analysis of error rates. Journal of Qualitative Criminal Justice & Criminology 15(2). https://doi.org/10.21428/88de04a1.29bd3039",journal_article,A plea for open access to qualitative criminology: With a Python script for anonymizing data and illustrative analysis of error rates,"Jacques, Scott | Wheeler, Andrew",2025,Journal of Qualitative Criminal Justice & Criminology,15,2,,10.21428/88de04a1.29bd3039,,,,,
"Johnson, Thaddeus L., and Natasha N. Johnson. 2026. Academic Freedom, Manufactured Evidence, and the Integrity of Criminal Justice Policy. Evidence Base: Criminal Justice Research, Policy & Action, 2612200. https://doi.org/10.1080/30679125.2025.2612200",journal_article,"Academic Freedom, Manufactured Evidence, and the Integrity of Criminal Justice Policy","Johnson, Thaddeus L. | Johnson, Natasha N.",2026,"Evidence Base: Criminal Justice Research, Policy & Action",,2612200,,10.1080/30679125.2025.2612200,,,,,
"Kelleher, John D. 2019. Deep Learning. Cambridge, MA: MIT Press.",book,Deep Learning,"Kelleher, John D.",2019,,,,,,9780262354899,,MIT Press,,
"Li, Minghao, Ying Zeng, Zhihao Cheng, Cong Ma, and Kai Jia. 2025. ReportBench: Evaluating Deep Research Agents via Academic Survey Tasks.” arXiv. https://doi.org/10.48550/ARXIV.2508.15804",working_paper,ReportBench: Evaluating Deep Research Agents via Academic Survey Tasks,"Li, Minghao | Zeng, Ying | Cheng, Zhihao | Ma, Cong | Jia, Kai",2025,arXiv,,2508.15804,,10.48550/ARXIV.2508.15804,,,,,
"Lowe, Derek. 2025. An Evaluation of “Deep Research” Performance. Science. https://www.science.org/content/blog-post/evaluation-deep-research-performance",web,An Evaluation of “Deep Research” Performance,"Lowe, Derek",2025,Science,,,,,,,,https://www.science.org/content/blog-post/evaluation-deep-research-performance,
"OpenAI. No date, a. ChatGPT. Retrieved January 16, 2026, from https://chatgpt.com",web,ChatGPT,OpenAI,,,,,,,,,,https://chatgpt.com,"January 16, 2026"
"OpenAI. No date, b. Deep Research. Retrieved January 16, 2026, from https://platform.openai.com",web,Deep Research,OpenAI,,,,,,,,,,https://platform.openai.com,"January 16, 2026"
"Perplexity. No date. Perplexity. Accessed January 31, 2026. https://www.perplexity.ai",web,Perplexity,Perplexity,,,,,,,,,,https://www.perplexity.ai,"January 31, 2026"
"Piza, Eric, and Scott Jacques. 2020. ASC Should Make It Legal for Their Journals’Authors to Immediately, Publicly Share the Accepted Version of Their Manuscripts. CrimRxiv. https://doi.org/10.21428/cb6ab371.34729226",working_paper,"ASC Should Make It Legal for Their Journals’Authors to Immediately, Publicly Share the Accepted Version of Their Manuscripts","Piza, Eric | Jacques, Scott",2020,CrimRxiv,,,,10.21428/cb6ab371.34729226,,,,,
"Raaijmakers, Stephan. 2025. Large Language Models. Cambridge, MA: MIT Press.",book,Large Language Models,"Raaijmakers, Stephan",2025,,,,,,9780262552691,,MIT Press,,
"Reagle, Joseph. 2010. Good Faith Collaboration: The Culture of Wikipedia. MIT Press.",book,Good Faith Collaboration: The Culture of Wikipedia,"Reagle, Joseph",2010,,,,,,9780262518208,,MIT Press,,
"Stryker, Cole, and Mark Scapicchio. 2024. What is generative AI? IBM. https://www.ibm.com/think/topics/generative-ai",web,What is generative AI?,"Stryker, Cole | Scapicchio, Mark",2024,IBM,,,,,,,,https://www.ibm.com/think/topics/generative-ai,
"Suber, Peter. No date. Open access (the book). https://cyber.harvard.edu/hoap/Open_Access_(the_book)",web,Open access (the book),"Suber, Peter",,,,,,,,,,https://cyber.harvard.edu/hoap/Open_Access_(the_book),
"Suber, Peter. 2016. Knowledge Unbound: Selected Writings on Open Access, 2002-2011. Cambridge, MA: MIT Press.",book,"Knowledge Unbound: Selected Writings on Open Access, 2002-2011","Suber, Peter",2016,,,,,,,,MIT Press,,
"Wheeler, Andrew P. 2025. Deep Research and Open Access. Andrew Wheeler. https://andrewpwheeler.com/2025/08/28/deep-research-and-open-access",web,Deep Research and Open Access,"Wheeler, Andrew P.",2025,Andrew Wheeler,,,,,,,,https://andrewpwheeler.com/2025/08/28/deep-research-and-open-access,
"Wheeler, Andrew P. 2026. Large Language Models for Mortals: A practical guide for analysts with python. Durham, NC: Crime De-Coder LLC.",book,Large Language Models for Mortals: A practical guide for analysts with python,"Wheeler, Andrew P.",2026,,,,,,,,Crime De-Coder LLC,,
"Willinsky, John. 2022. Copyright's Broken Promise: How to Restore the Law's Ability to Promote the Progress of Science. Cambridge, MA: MIT Press.",book,Copyright's Broken Promise: How to Restore the Law's Ability to Promote the Progress of Science,"Willinsky, John",2022,,,,,,,,MIT Press,,
"Worrall, John L., and Katherine M. Wilds. 2024. Is Open Access Criminology Influential? Journal of Criminal Justice Education, 1-19. https://doi.org/10.1080/10511253.2024.2389096",journal_article,Is Open Access Criminology Influential?,"Worrall, John L. | Wilds, Katherine M.",2024,Journal of Criminal Justice Education,,,1-19,10.1080/10511253.2024.2389096,,,,,
"Wu, Kevin, Eric Wu, Kevin Wei, Angela Zhang, Allison Casasola, Teresa Nguyen, Sith Riantawan, Patricia Shi, Daniel Ho, and James Zou. 2025. An Automated Framework for Assessing How Well LLMs Cite Relevant Medical References.” Nature Communications 16:3615. https://doi.org/10.1038/s41467-025-58551-6",journal_article,An Automated Framework for Assessing How Well LLMs Cite Relevant Medical References,"Wu, Kevin | Wu, Eric | Wei, Kevin | Zhang, Angela | Casasola, Allison | Nguyen, Teresa | Riantawan, Sith | Shi, Patricia | Ho, Daniel | Zou, James",2025,Nature Communications,16,,3615,10.1038/s41467-025-58551-6,,,,,
"Yu, Hao, and Yunyun Guo. 2023. Generative artificial intelligence empowers educational reform: Current status, issues, and prospects. Frontiers in Education, 8, 1183162. https://doi.org/10.3389/feduc.2023.1183162",journal_article,"Generative artificial intelligence empowers educational reform: Current status, issues, and prospects","Yu, Hao | Guo, Yunyun",2023,Frontiers in Education,8,1183162,,10.3389/feduc.2023.1183162,,,,,
"3. Anthropic’s (n.d.) Claude was not evaluated because it requires a paid subscription for deep research. The tests were run in August of 2025. OpenAI had automatic model routing at the time of testing, with access to 14 GPT-5 and earlier model versions. Gemini had access to its 2.5 versions of model families at the time. We intentionally stuck to each platform's default interface rather than activating specialized modes, so as to reflect the experience of a typical user at the time of testing. While it is true that future model versions may improve this, we contend that the popular chat applications-as of now, without extensive modification- still tend to often produce hallucinated citations. ↩",unknown,,,2025,,,,,,,,,,
"CrimRxiv. No date. CrimRxiv - The Global Open Access Hub and Repository for Criminology. Retrieved January 15, 2026, from https://crimrxiv.com",web,CrimRxiv - The Global Open Access Hub and Repository for Criminology,CrimRxiv,,,,,,,,,,https://crimrxiv.com,"January 15, 2026"
