raw_text,citation_type,title,authors,year,journal,volume,issue,pages,doi,isbn,book_title,publisher,url,date_accessed
"[15] S. Chandrasekhar, “Stochastic problems in physics and astronomy,” Rev. Mod. Phys. 15, 1-89 (1943).",journal_article,Stochastic problems in physics and astronomy,S. Chandrasekhar,1943,Rev. Mod. Phys.,15,,1-89,,,,,,
"[16] H. E. Kandrup, “Stochastic gravitational fluctuations in a self-consistent mean field theory,” Phys. Rep. 63, 1-59 (1980).",journal_article,Stochastic gravitational fluctuations in a self-consistent mean field theory,H. E. Kandrup,1980,Phys. Rep.,63,,1-59,,,,,,
"[17] E. L. Łokas and G. A. Mamon, “Dark matter distribution in the Coma cluster from galaxy kinematics: breaking the mass-anisotropy degeneracy,” Mon. Not. Roy. Astron. Soc. 343, 401-412 (2003).",journal_article,Dark matter distribution in the Coma cluster from galaxy kinematics: breaking the mass-anisotropy degeneracy,E. L. Łokas | G. A. Mamon,2003,Mon. Not. Roy. Astron. Soc.,343,,401-412,,,,,,
"[18] G. A. Mamon and E. L. Łokas, “Dark matter in elliptical galaxies. II. Estimating the mass within the virial radius,” Mon. Not. Roy. Astron. Soc. 363, 705-722 (2005).",journal_article,Dark matter in elliptical galaxies. II. Estimating the mass within the virial radius,G. A. Mamon | E. L. Łokas,2005,Mon. Not. Roy. Astron. Soc.,363,,705-722,,,,,,
"[19] G. A. Mamon, A. Biviano, and G. Boué, “MAMPOSSt: Modelling anisotropy and mass profiles of observed spherical systems. I. Gaussian 3D velocities,” Mon. Not. Roy. Astron. Soc. 429, 3079-3098 (2013).",journal_article,MAMPOSSt: Modelling anisotropy and mass profiles of observed spherical systems. I. Gaussian 3D velocities,G. A. Mamon | A. Biviano | G. Boué,2013,Mon. Not. Roy. Astron. Soc.,429,,3079-3098,,,,,,
"[20] L. Lombriser, F. Schmidt, T. Baldauf, R. Mandelbaum, U. Seljak, and R. E. Smith, “Cluster density profiles as a test of modified gravity,” Phys. Rev. D 85, 102001 (2012).",journal_article,Cluster density profiles as a test of modified gravity,L. Lombriser | F. Schmidt | T. Baldauf | R. Mandelbaum | U. Seljak | R. E. Smith,2012,Phys. Rev. D,85,,102001,,,,,,
"[21] L. Lombriser, K. Koyama, G.-B. Zhao, and B. Li, “Chameleon f(R) gravity in the virialized cluster,” Phys. Rev. D 85, 124054 (2012).",journal_article,Chameleon f(R) gravity in the virialized cluster,L. Lombriser | K. Koyama | G.-B. Zhao | B. Li,2012,Phys. Rev. D,85,,124054,,,,,,
"[22] C. Escudero and C. Manada, “Itô versus Stratonovich in a stochastic cosmological model,” Lett. Math. Phys. 112, 12 (2022).",journal_article,Itô versus Stratonovich in a stochastic cosmological model,C. Escudero | C. Manada,2022,Lett. Math. Phys.,112,,12,,,,,,
"[23] M. Falco, S. Hansen, R. Wojtak, G. A. Mamon, and A. V. Maccio, “Dynamical signatures of infall around galaxy clusters,” Mon. Not. Roy. Astron. Soc. 431, L6 (2013).",journal_article,Dynamical signatures of infall around galaxy clusters,M. Falco | S. Hansen | R. Wojtak | G. A. Mamon | A. V. Maccio,2013,Mon. Not. Roy. Astron. Soc.,431,,L6,,,,,,
"[24] S. More, B. Diemer, and A. V. Kravtsov, “The splashback radius as a physical halo boundary and the growth of halo mass,” Astrophys. J. 810, 36 (2015).",journal_article,The splashback radius as a physical halo boundary and the growth of halo mass,S. More | B. Diemer | A. V. Kravtsov,2015,Astrophys. J.,810,,36,,,,,,
"[25] B. Bar-Or, J.-B. Fouvry, and S. Tremaine, “Relaxation in a fuzzy dark matter halo. II. Self-consistent kinetic equations,” Astrophys. J. 915, 27 (2021).",journal_article,Relaxation in a fuzzy dark matter halo. II. Self-consistent kinetic equations,B. Bar-Or | J.-B. Fouvry | S. Tremaine,2021,Astrophys. J.,915,,27,,,,,,
"[26] B. T. Chiang, J. P. Ostriker, and H.-Y. Schive, “Can ultralight dark matter explain the age-velocity dispersion relation of the Milky Way disc: A revised and improved treatment,” Mon. Not. Roy. Astron. Soc. 518, 4045-4063 (2023).",journal_article,Can ultralight dark matter explain the age-velocity dispersion relation of the Milky Way disc: A revised and improved treatment,B. T. Chiang | J. P. Ostriker | H.-Y. Schive,2023,Mon. Not. Roy. Astron. Soc.,518,,4045-4063,,,,,,
"[27] H.-Y. Yang, et al., “Galactic disc heating by density granulation in fuzzy dark matter simulations,” Mon. Not. Roy. Astron. Soc. 530, 129-148 (2024).",journal_article,Galactic disc heating by density granulation in fuzzy dark matter simulations,H.-Y. Yang,2024,Mon. Not. Roy. Astron. Soc.,530,,129-148,,,,,,
"[28] N. Dalal and A. Kravtsov, “Heating of Galactic Disks by Diffuse Dark Matter Substructure,” Astrophys. J. 908, 24 (2021).",journal_article,Heating of Galactic Disks by Diffuse Dark Matter Substructure,N. Dalal | A. Kravtsov,2021,Astrophys. J.,908,,24,,,,,,
"[29] D. Dutta Chowdhury, F. C. van den Bosch, and H.-Y. Schive, “The dynamical effects of fuzzy dark matter fluctuations on the orbit of the Sagittarius stream,” Mon. Not. Roy. Astron. Soc. 521, 1045-1061 (2023).",journal_article,The dynamical effects of fuzzy dark matter fluctuations on the orbit of the Sagittarius stream,D. Dutta Chowdhury | F. C. van den Bosch | H.-Y. Schive,2023,Mon. Not. Roy. Astron. Soc.,521,,1045-1061,,,,,,
"[30] H. N. Luu, B. McKague, and C. P. Hayden, “Constraints on ultralight dark matter from the vertical heating of the Milky Way disc,” Phys. Rev. D 110, 083512 (2024).",journal_article,Constraints on ultralight dark matter from the vertical heating of the Milky Way disc,H. N. Luu | B. McKague | C. P. Hayden,2024,Phys. Rev. D,110,,083512,,,,,,
"[31] J. F. Navarro, C. S. Frenk, and S. D. M. White, “The structure of cold dark matter halos,” Astrophys. J. 462, 563 (1996).",journal_article,The structure of cold dark matter halos,J. F. Navarro | C. S. Frenk | S. D. M. White,1996,Astrophys. J.,462,,563,,,,,,
"[32] J. F. Navarro, C. S. Frenk, and S. D. M. White, “A universal density profile from hierarchical clustering,” Astrophys. J. 490, 493 (1997).",journal_article,A universal density profile from hierarchical clustering,J. F. Navarro | C. S. Frenk | S. D. M. White,1997,Astrophys. J.,490,,493,,,,,,
"[33] L. Hernquist, “An analytical model for spherical galaxies and bulges,” Astrophys. J. 356, 359 (1990).",journal_article,An analytical model for spherical galaxies and bulges,L. Hernquist,1990,Astrophys. J.,356,,359,,,,,,
"[34] J. Einasto, “On the construction of a composite model for the Galaxy and on the determination of the system of Galactic parameters,” Trudy Astrofiz. Inst. Alma-Ata 5, 87 (1965).",journal_article,On the construction of a composite model for the Galaxy and on the determination of the system of Galactic parameters,J. Einasto,1965,Trudy Astrofiz. Inst. Alma-Ata,5,,87,,,,,,
"[35] D. Merritt, A. W. Graham, B. Moore, J. Diemand, and B. Terzić, “Empirical models for dark matter halos. I. Nonparametric construction of density profiles and comparison with parametric models,” Astron. J. 132, 2685 (2006).",journal_article,Empirical models for dark matter halos. I. Nonparametric construction of density profiles and comparison with parametric models,D. Merritt | A. W. Graham | B. Moore | J. Diemand | B. Terzić,2006,Astron. J.,132,,2685,,,,,,
